0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.23893899999999998,-0.898151,-1.436291,1.8315029999999999,0.75452,0.18346099999999999,1.529493,0.106624,1.3165149999999999,1.992168,0.8510489999999999,1.481667,67.29333199999999,-0.964749,-14.538588,-0.044169,7.656941000000001,1.227992,1.118375,1.533184,0.475921,1.5589600000000001,1.696135,0.945045,2.124691,1.4262,2.396641,2.349991,1.2954860000000001,1.48891,1.1108049999999998,0.30804000000000004,0.008965
-0.5341739999999999,-0.760781,-1.7356040000000001,-0.613698,0.9926450000000001,1.519683,0.16976,2.1662150000000002,-0.34738800000000003,0.10369300000000001,-0.813258,2.210014,21.077779,-45.766723999999996,-1.324463,-60.244487,-29.091214,2.334596,1.299121,1.8265419999999999,1.183751,2.30459,0.994634,0.8218709999999999,1.9415930000000001,2.104931,2.33102,1.952648,1.159469,1.4398229999999999,1.8542,0.284866,0.039731
1.082382,1.7652729999999999,-0.25159699999999996,-1.579983,-0.458896,1.51148,-1.05019,2.067381,2.022821,-2.338247,-2.307394,-2.116371,-23.579898999999997,-7.368555000000001,56.692510999999996,31.034295,43.40441,2.0939,1.419629,2.197326,0.45787,1.915827,1.0567959999999998,1.566283,1.018312,0.518764,1.6211209999999998,2.436039,0.755998,1.8098580000000002,2.033826,2.006103,-0.036547
0.443367,1.376385,-0.217444,2.2343349999999997,-0.5637310000000001,1.983264,1.9923799999999998,-0.30450900000000003,-0.234461,-1.029657,-1.550653,-2.317462,-53.610868999999994,12.131791999999999,49.023418,-13.407022,-31.817776000000002,1.204595,1.6362219999999998,1.98626,1.3250959999999998,1.885168,1.012977,0.8615780000000001,1.046738,1.270229,2.236424,0.581747,0.414134,0.353193,2.112945,2.019702,0.021948
0.504225,1.635672,-1.3432,1.902277,-1.987157,-1.4516930000000001,2.150054,1.361444,-1.574663,-0.584041,-0.066312,2.322851,-63.362486,66.69187600000001,-59.648072,-55.15338199999999,37.110265999999996,1.5585579999999999,1.677461,2.081281,0.833764,1.5663559999999999,2.237529,1.152899,1.27393,1.4442030000000001,1.2177360000000002,1.983522,0.297034,1.0080069999999999,0.577843,2.3149040000000003,-0.038964
1.252743,-0.110105,1.430492,-0.321432,-1.910509,0.297234,0.47619300000000003,1.734619,-1.8177299999999998,-0.16878800000000002,0.042121,1.068815,-1.503524,-69.735476,55.850961,-12.902321,50.682584999999996,0.958191,0.319317,2.008023,0.348438,0.951045,1.707586,2.141505,0.5270100000000001,0.712683,0.5636720000000001,0.387734,2.143946,1.047048,1.993051,0.703581,0.002043
-0.8661909999999999,-1.506705,1.187244,1.757709,-0.155059,-0.130823,1.936037,-0.074117,-1.621836,-1.7343060000000001,2.354562,-1.518961,-68.85534799999999,-1.8274689999999998,35.72357,-43.95989,66.12621800000001,1.8751810000000002,1.9155900000000001,1.578478,1.231854,0.770822,1.201742,0.9302739999999999,1.3597860000000002,2.180834,2.269534,1.306394,0.31018,1.4371200000000002,1.418886,0.968051,0.052610000000000004
1.41098,1.5931959999999998,1.048735,1.753997,-1.278186,1.30742,-0.066324,2.127751,-1.212572,1.378176,1.617048,1.383675,-7.004086,32.334207,-8.988791,-24.612655,35.10465,2.182878,0.634161,1.587867,1.529385,1.8670919999999998,0.9611850000000001,1.1279780000000001,0.919373,0.40322399999999997,1.488111,1.188093,1.030263,1.133365,1.46259,2.002141,0.011147
-0.7030350000000001,-1.942534,-0.7409180000000001,2.238061,0.803178,-1.9771459999999998,1.879725,0.685663,2.143368,2.0792580000000003,-0.978482,0.886115,56.92425600000001,25.976441,-63.954389,18.578648,-48.655538,2.070612,1.525819,0.44299700000000003,1.69678,0.530172,2.102801,0.275052,0.5473060000000001,2.0750029999999997,1.072968,1.116815,2.31113,0.655192,1.817079,1.8953790000000001,-0.006548
-1.8820860000000001,2.041957,-1.161211,2.245361,0.975656,-1.264156,1.4940950000000002,-1.0709739999999999,1.470961,1.244852,-0.783929,0.339094,59.581164,-19.373789000000002,34.723056,-59.593573,-39.179386,1.556011,1.626556,1.521834,0.9696049999999999,0.8996790000000001,2.407007,1.0672540000000001,1.8357029999999999,2.158824,1.3585969999999998,2.447677,0.605268,1.986673,1.518525,1.6062040000000002,0.029016000000000004
-0.764559,0.733769,0.141546,-0.8005260000000001,-0.5726399999999999,-1.669559,2.000322,1.225247,-0.42018,1.905689,-1.1925219999999999,-0.933745,-38.140165,-71.756236,-7.051758,-18.902085999999997,12.643369999999999,0.581795,1.223107,2.256664,1.007074,0.6405890000000001,1.624088,0.53971,0.402265,1.121436,1.216148,2.29688,1.9130099999999999,0.9618909999999999,1.752619,0.75958,0.021274
1.8140630000000002,-0.206173,-1.546434,-2.0836200000000002,-1.63119,1.262589,0.44392299999999996,1.3034219999999999,-1.283085,-0.9213709999999999,-0.5795100000000001,0.677254,69.863253,-8.306192999999999,47.815903000000006,-58.119718999999996,-18.123136,2.19176,1.40476,2.053964,0.717426,1.533613,0.939636,1.220394,1.6670049999999998,1.850654,1.4431829999999999,2.073203,2.325015,2.277674,0.869202,0.9239370000000001,-0.016594
-1.613512,1.5000790000000002,0.540111,1.589917,-2.217811,0.242168,-1.3807209999999999,-1.971713,-1.057041,0.02455,-2.0842259999999997,2.311912,-65.16030400000001,0.768313,13.032065,29.919591999999998,58.587284,0.272228,0.343717,0.346074,1.723126,2.335849,2.1179810000000003,1.156046,2.407286,1.262483,0.294601,0.615038,1.9450040000000002,0.933006,2.2809060000000003,1.192772,0.019301
0.12368399999999999,0.593564,-0.092008,-0.7071970000000001,-1.21242,-0.77903,-2.147971,0.6670729999999999,0.715086,1.862825,-0.610622,0.8530190000000001,50.901761,55.896923,9.593195,-17.168974,41.055749,1.734588,1.4673479999999999,0.968226,2.469161,1.689386,2.26602,0.745103,0.9490379999999999,1.72575,1.43347,0.831625,1.615815,1.0003959999999998,0.899119,1.9925130000000002,0.01567
-0.06769299999999999,-2.023575,-0.911869,-1.100554,-0.8839319999999999,1.9212930000000001,1.884367,-1.415953,-0.36377,-1.9107490000000003,0.9679190000000001,0.6499520000000001,13.807315,9.541276,10.22529,-43.555946,-44.788808,0.392615,0.926292,1.931334,0.673712,0.332129,1.339904,1.020308,0.312286,0.832667,1.133965,0.292717,0.44425200000000004,0.285979,1.943503,0.455667,0.029876
-0.081046,-0.261955,-1.309895,0.875805,-1.8469080000000002,-0.48148100000000005,-1.073336,-0.540142,-2.0988740000000004,1.174128,-1.907745,-0.371442,34.580123,-61.869051,-33.137004,16.379058999999998,32.849459,0.6379859999999999,0.623969,1.301166,2.452209,0.282159,0.744003,0.46528,0.46555,0.498192,2.3581950000000003,1.9305439999999998,0.9044479999999999,1.549995,1.762757,2.402237,0.005095000000000001
-0.612883,0.561709,1.735966,1.978912,-0.464348,-0.572283,-0.380688,1.193969,1.6871909999999999,2.16912,1.36316,-1.009685,-14.729466,-58.130843000000006,-55.082576,27.152365000000003,49.805287,0.286792,2.114313,0.26421300000000003,0.630487,0.591858,1.6030870000000002,0.834023,1.427764,1.6822650000000001,1.8364040000000001,0.441597,0.675363,1.07246,1.583844,1.416668,-0.031796
-0.6050810000000001,-0.259434,-1.3395299999999999,2.322196,1.140874,-0.046289,-0.438538,-0.333905,0.5209600000000001,0.154899,2.1507959999999997,-0.301534,-65.941198,-73.71248800000001,-35.790240000000004,-26.569963,-11.367602,2.045748,2.132503,2.221811,2.479532,0.48793400000000003,0.9577040000000001,1.131894,1.4871,2.185914,2.162585,1.56921,0.711034,2.101516,1.1798309999999999,1.6767450000000002,0.007968000000000001
-1.515654,1.583544,-0.946716,2.288361,-2.0317220000000002,-1.1887379999999999,1.405529,-0.47552,0.150979,2.232907,-1.004722,-1.8709639999999998,15.028386,-17.914156,-33.226271999999994,16.046463,-7.097608999999999,0.782334,1.190181,2.379093,2.17205,0.9004780000000001,2.338964,0.47404300000000005,1.497387,1.831174,0.300011,1.532717,1.633817,2.064094,2.2294400000000003,2.447032,0.010059
-0.95693,0.263271,-0.140145,0.770437,-0.9083469999999999,1.555644,1.376924,-0.585159,-0.009417,1.946103,-0.53882,1.271831,8.478422,-3.162404,-50.518547999999996,-65.234865,-52.375063,0.359746,1.995697,2.438484,1.355278,0.660331,0.427622,2.043797,0.838258,0.609258,1.54614,2.21822,0.6267020000000001,2.234842,0.9836450000000001,0.617107,0.035826
-2.131751,-0.045975,0.13281500000000002,-1.4591370000000001,-0.43808500000000006,-2.148752,1.671395,0.5835899999999999,1.919516,0.293325,0.758603,-1.88211,52.402136,72.698164,-61.95320600000001,52.46628199999999,-49.192861,1.6088799999999999,1.444851,0.863351,1.5843120000000002,0.28052,2.450879,0.427642,2.3731970000000002,2.066455,1.403861,0.442217,2.0920919999999996,0.290416,2.2721709999999997,0.6312810000000001,-0.046041000000000006
-2.066518,-1.6576080000000002,0.227706,0.592104,-1.077803,-0.20815100000000003,-1.798766,-1.884357,1.577713,0.00911,2.311034,2.045553,-63.123137,39.44137,41.111732,64.871938,-47.338654,1.063676,2.447637,2.184176,2.200185,1.25116,1.254017,2.006454,0.9673889999999999,1.9072650000000002,1.154683,1.9986560000000002,0.41762200000000005,0.47226,0.780021,0.569045,-0.030788999999999997
1.68305,-1.4508370000000002,-2.3165419999999997,-0.369081,-1.6407740000000002,0.41992399999999996,-1.48797,0.34044800000000003,1.0611979999999999,-0.8371290000000001,1.563948,-0.439942,-11.761563,23.403855,48.594787,-17.421833,-8.74024,0.6668,1.160679,1.534165,1.204504,2.351305,0.880827,0.5648,1.347982,1.786417,1.812257,1.8478,0.723376,0.27619099999999996,1.6926290000000002,0.507319,-0.001076
-0.812613,-1.090254,-2.13708,-0.071931,2.133223,1.223219,-1.5146879999999998,-1.030636,0.8499120000000001,1.225665,1.894754,-1.196521,-68.904713,68.495995,-37.812602000000005,33.592085,-17.81904,2.3560060000000003,1.1516959999999998,1.2997370000000001,0.9291379999999999,0.265302,0.935104,1.550741,0.799244,1.899921,1.470546,0.716658,2.1195459999999997,0.467133,2.351893,1.770509,0.015441
2.182489,-0.148112,-1.184187,-2.208535,0.63102,-2.0419970000000003,0.488282,2.285683,0.086004,-1.2348569999999999,-0.8862620000000001,0.46159700000000004,46.767747,25.531542,-41.379888,-71.780592,33.582954,1.055576,1.318318,0.462764,0.925456,1.397102,1.5922049999999999,2.4406779999999997,2.225977,0.49252299999999993,1.582541,2.009199,2.1116900000000003,1.16654,1.0289629999999998,1.781753,0.06076
1.794662,-1.1136409999999999,0.6484300000000001,-1.5920299999999998,-0.304319,-1.747064,-3e-06,-0.053274,-0.029852999999999998,-2.223719,-0.094792,-0.387709,32.018302,-68.392218,-18.012527,-36.548735,-24.583228,0.32031,0.706864,1.7587540000000002,0.386319,0.8680030000000001,1.033159,0.305608,1.104933,0.601208,1.254373,1.2433969999999999,1.277838,1.877289,1.340088,1.851835,0.039827
-1.402741,0.214193,-0.318961,1.9150599999999998,0.795153,-0.20649800000000001,-2.289836,0.8145,-0.195383,0.725304,-0.769189,-1.6768509999999999,62.646638,52.036887,-66.043699,3.543197,0.514792,0.656587,0.509025,2.185506,2.048891,0.95516,1.11589,0.27042,1.44369,1.596172,1.614183,0.5738800000000001,0.9587549999999999,0.791658,0.38992899999999997,0.7815489999999999,0.0014320000000000001
-1.433337,-0.364122,1.601726,-1.6698009999999999,-2.073763,-0.910903,1.0052159999999999,0.7489239999999999,0.38307399999999997,1.208144,-0.399811,0.24415599999999998,-30.56683,13.281464000000001,21.569571,-30.223884,-72.814758,2.1604509999999997,1.697876,0.9520860000000001,1.2013989999999999,1.9170740000000002,1.767394,1.583564,1.203425,2.219382,2.151893,1.866781,2.4912330000000003,1.402304,1.27653,2.389398,-0.03581
1.344997,0.037362,1.203573,-1.8295099999999997,-0.23576,0.696326,2.296482,-2.2057599999999997,0.164635,0.852592,-0.8564719999999999,1.629693,58.733913,-9.127471,44.591663,52.073701,-47.301120000000004,1.5261200000000001,1.000009,1.154357,1.0369110000000001,0.36486799999999997,0.341889,1.135032,2.477292,1.099204,1.0790950000000001,0.593188,1.464313,1.715599,1.819252,2.42178,-0.06539500000000001
0.302773,-0.680554,-1.0951030000000002,1.189468,1.430304,1.225801,-0.5180739999999999,1.219184,1.357542,-1.1733120000000001,1.498238,-2.12918,24.010799,49.494654,-43.356905,0.49568500000000004,-69.019126,0.558286,2.105769,0.663484,1.6686590000000001,0.407619,1.099851,0.693277,0.655337,1.9979240000000003,1.6048790000000002,1.6926330000000003,0.585241,0.6381359999999999,0.896048,2.129547,0.013340000000000001
0.42141300000000004,-0.024383000000000002,0.18090699999999998,1.020556,-0.615568,-2.163807,-1.590317,0.216402,-0.8969719999999999,-0.470552,-1.18566,1.302563,-50.323315,66.052624,-3.549265,47.50253,-74.984873,1.8136,1.9243709999999998,0.650077,1.337021,2.055185,1.001737,0.950649,1.8140610000000001,0.665626,1.681889,2.262435,1.252262,1.7622509999999998,0.6510859999999999,0.308313,-0.043413
0.905717,1.367856,-2.188357,0.48500299999999996,-0.994583,-1.105652,-1.738793,2.347839,-1.421704,1.944589,2.283823,1.8124049999999998,6.847411,34.443942,49.325303000000005,-39.627007,-11.105967999999999,0.5050180000000001,2.34186,1.8963400000000001,2.027609,1.030577,1.91222,1.174541,0.519541,1.167434,0.318318,0.9654309999999999,0.496958,1.869616,0.627238,2.231114,0.032599
1.059139,2.2553099999999997,-1.4612889999999998,1.0887229999999999,-0.040522,2.2503599999999997,0.173901,1.069025,-1.231044,1.9461099999999998,-0.416854,1.2504620000000002,-23.501503,-39.764463,-71.33043,-50.530487,34.106809999999996,0.372388,0.720429,0.25465,1.898361,2.257701,0.433021,0.5362279999999999,0.382919,2.225971,0.400919,0.998499,0.526706,2.34122,2.3924090000000002,0.971167,0.054675
-0.28173000000000004,0.908933,-1.132411,0.9004120000000001,1.7365990000000002,-1.519628,0.75536,0.16113,-1.51918,-1.140847,0.499334,-0.45592299999999997,-11.00481,-7.849588000000001,71.981064,35.734753999999995,-5.9920230000000005,0.506027,1.3040479999999999,1.3888040000000001,1.637469,0.444622,2.0054529999999997,2.1560599999999996,2.1543200000000002,2.154112,0.909892,0.812465,1.343277,1.465503,1.458934,1.2984120000000001,-0.009609999999999999
-1.282878,-2.155708,-2.129364,-2.339101,2.198075,-2.078401,1.248026,0.730737,1.019306,1.9347029999999998,1.068668,2.1921060000000003,40.306933,38.618992999999996,19.408259,-55.383116,-74.023139,1.271651,1.392447,2.102328,1.3287360000000001,2.311022,1.09564,1.9191220000000002,2.4387220000000003,0.8563120000000001,0.28319,2.31956,0.592827,2.136013,0.464549,1.6683029999999999,-0.026545
1.414572,0.705429,-0.230987,0.813059,-0.840141,-1.933295,-0.967166,-2.132952,-1.381186,-0.363398,-0.377248,-2.2410509999999997,24.908084,-19.82394,-30.965104999999998,69.487623,-21.522479999999998,2.4500580000000003,2.382105,1.029806,2.4428240000000003,2.295645,1.399214,1.093831,0.768937,1.02518,1.196361,0.48355600000000004,1.621797,0.294515,1.416001,1.986605,-0.052747
1.830036,-0.354531,-2.141571,-0.154777,-0.097416,-2.064591,-2.254753,1.395628,-1.944748,-0.24131599999999997,1.563742,0.819325,25.503528,-62.202915000000004,55.614506999999996,63.027418000000004,1.8112529999999998,1.250964,2.455384,1.8870049999999998,0.391908,0.290275,2.150952,1.7924200000000001,1.455675,0.527705,1.138603,1.745016,1.233053,0.672271,0.855951,0.970139,-0.063234
-0.005790999999999999,1.624015,0.662977,-2.145788,-0.352476,-0.5885600000000001,-0.6218239999999999,1.089859,0.198294,1.071951,0.811948,-0.667587,1.844599,-47.830968,-45.080153,-12.129539999999999,-11.175097000000001,1.077257,1.2123389999999998,1.275974,2.04918,1.313116,0.7913640000000001,2.211394,0.648302,0.761093,1.943963,1.443401,1.239783,1.279151,1.442872,1.348832,0.0058969999999999995
-0.483612,0.804873,-1.768068,0.400437,0.8514149999999999,-1.786362,-0.750101,-1.302343,0.57255,0.147263,1.045091,1.7658060000000002,-23.052046,14.266321,74.05293499999999,57.685199,65.132147,1.014837,0.616837,0.6870930000000001,2.467459,2.335546,1.530416,1.2078280000000001,1.9562709999999999,1.2949629999999999,1.687661,0.265389,2.3922939999999997,1.2886309999999999,1.015283,1.353321,-0.04571
1.18126,0.138657,-2.216285,2.338706,0.587477,1.279435,0.8306520000000001,-2.0476080000000003,0.42954499999999995,-0.025263999999999998,-0.49244499999999997,-1.572904,22.635182999999998,29.519786,-60.956095,10.913076,-33.928329999999995,2.373415,1.230164,1.6165129999999999,1.489163,0.861786,2.287471,1.267572,0.33344,0.8808870000000001,1.572899,1.967397,1.546758,1.36845,1.530117,0.668248,-0.011804
0.81505,-0.377366,0.48102399999999995,-1.8954220000000002,-0.607791,1.3220450000000001,0.690443,-2.3323150000000004,-1.564301,-0.780883,-0.298092,-0.764509,50.409236,28.02403,-0.12484,1.818295,-39.910871,1.6449349999999998,2.176318,0.631084,1.6242459999999999,0.947574,1.8783849999999997,1.772373,2.020887,0.548582,1.023784,2.489975,0.50621,2.116364,0.9747399999999999,1.710247,-0.004324000000000001
1.2422090000000001,1.9252189999999998,1.8950490000000002,-0.952744,-0.079077,-0.157146,-2.221447,0.394014,1.28904,2.038879,-1.0461479999999999,-0.6811510000000001,-54.408879000000006,-50.027951,-69.77722800000001,-45.867959,-52.794357999999995,0.403451,0.797978,0.8689389999999999,1.006601,1.694273,1.1378030000000001,1.8103470000000002,1.24842,2.443343,2.01133,1.9248779999999999,2.415491,1.909339,2.2533540000000003,1.629251,0.052837
0.561003,-0.7095199999999999,2.152022,1.442428,2.351471,-1.636211,1.712537,-0.659141,0.639559,0.112472,0.652233,1.056306,56.316823,16.841276999999998,1.34311,73.642444,58.54895,1.858122,0.9571569999999999,0.943556,1.8484509999999998,0.408735,1.858754,0.328842,2.340224,1.3900540000000001,2.3883389999999998,2.322476,2.346653,1.455594,1.4221030000000001,1.044087,0.061844
-1.4205139999999998,-1.617326,-1.332847,1.545482,0.234393,-0.11073699999999999,0.231433,1.97738,2.0577900000000002,1.052622,1.112957,1.9924080000000002,5.431233,-67.26443,36.72988,69.088611,22.280839,2.486031,1.7275060000000002,1.6921830000000002,2.018987,2.3570349999999998,0.43343999999999994,0.8287450000000001,0.47100699999999995,2.208221,1.314217,1.300057,1.800987,1.442137,2.493843,0.27565300000000004,-0.069991
1.070281,1.021801,1.460764,-0.48076599999999997,1.5168700000000002,0.013779,0.6845180000000001,1.752234,2.074552,0.032898000000000004,1.562229,-1.049583,-59.461907999999994,73.71713100000001,-36.180467,14.894639999999999,-15.789848000000001,0.9254690000000001,1.607428,1.7887240000000002,2.328107,2.4896220000000002,1.329261,2.141714,1.786215,0.672091,2.32815,0.965849,0.766583,1.959672,2.2139189999999997,0.342776,-0.003749
1.964564,-1.277955,0.485781,-2.0504279999999997,0.164876,0.180727,-2.016107,2.085279,1.2507270000000001,-1.005567,-1.9325740000000002,1.7300689999999999,58.137064,9.630347,7.236766,-21.669276999999997,4.469482,0.90365,1.6517060000000001,1.231532,2.104649,2.093529,1.9396939999999998,1.6845150000000002,1.3927040000000002,1.925789,1.9796220000000002,2.253221,1.6334799999999998,0.8951399999999999,0.365092,1.8490509999999998,0.022266
1.283954,1.391621,1.388863,2.149999,0.43351999999999996,0.8251229999999999,-0.724971,1.642781,0.326243,-2.0524560000000003,-0.93273,1.725063,-69.789009,56.120985,25.396726,-57.224141,33.869147999999996,1.206587,1.3531959999999998,1.6595849999999999,0.886266,1.979609,2.034214,1.77867,2.1025080000000003,2.093788,1.790255,1.067877,1.057232,2.154373,0.795391,2.380513,0.048741
1.826126,-0.095946,-0.9206129999999999,-1.973553,0.9981540000000001,-0.130603,0.9276700000000001,-1.944282,-1.8399310000000002,-1.027215,1.785248,0.8796510000000001,48.879,-40.640791,50.218216999999996,-32.421121,48.223187,1.9316099999999998,0.816782,1.9074380000000002,1.814448,0.43291,0.9203610000000001,1.254808,1.811219,2.40493,2.160154,1.209751,0.5401189999999999,0.532706,1.943468,2.1177799999999998,0.028489999999999998
-0.083636,-1.38448,0.822766,2.0807990000000003,1.345868,0.540141,2.089875,-1.622844,0.175006,0.792578,-1.063775,-0.064,-38.69595,37.172303,4.902087,39.374302,-36.107319,2.039245,0.847816,1.487753,1.905559,1.729314,0.573438,0.27550399999999997,1.3966129999999999,2.373067,2.145752,2.161786,1.639066,0.288127,2.051366,2.049649,-0.011256
0.935966,0.8311200000000001,1.115623,-0.313337,2.197627,-0.179207,-0.718022,0.628954,0.934157,-1.305353,1.818271,-0.168722,36.655678,21.982888,16.391816,-52.745197999999995,11.456336,0.574512,0.326565,2.32712,1.656898,0.7293390000000001,1.494802,1.13848,1.931555,2.13752,1.0510469999999998,1.7054189999999998,1.724159,1.685618,1.940559,0.48047399999999996,-0.031981
0.321854,-0.420044,-0.527018,1.699757,1.310179,-0.8120069999999999,-0.329377,1.216803,-0.962253,0.33066,1.493365,0.80005,63.339691,0.190131,45.535331,12.300226,29.901790999999996,2.266054,1.314325,0.856792,1.59534,1.1308770000000001,2.408761,1.2911350000000001,0.364139,1.578558,0.31923,0.546713,1.105903,1.1588040000000002,1.524891,0.590813,-0.00725
-1.696808,1.1283969999999999,2.318425,-0.9738700000000001,-1.7017759999999997,-2.253807,-1.553688,-1.4858770000000001,-2.178457,1.938261,-0.394293,-1.271073,-52.734786,36.443778,60.577903000000006,-67.178308,-15.820692000000001,2.149365,2.1207290000000003,2.34171,1.6266559999999999,0.949792,0.908307,1.169547,2.077991,1.797421,2.2473330000000002,1.680451,0.596165,1.9884950000000001,0.642772,2.315083,-0.018963999999999998
-1.4212129999999998,0.776521,-2.323382,-2.23315,1.62075,2.33217,-0.863901,-0.710275,-1.110007,0.453323,-0.9340219999999999,-1.1342510000000001,-55.448202,32.067621,10.501289,-54.832058999999994,37.586804,2.4462450000000002,1.289053,1.36776,1.185288,1.1328120000000002,1.169442,0.309433,2.394398,0.651354,0.31087800000000004,1.919266,0.350584,1.0209059999999999,1.369837,2.354027,-0.005406
-0.07452,1.0450709999999999,1.438967,0.746636,-0.373487,-0.30057,0.006173,0.08437599999999999,-0.327329,-2.0549880000000003,-1.086135,1.117277,-25.275172,0.177701,-13.379423000000001,-17.955131,28.112714,1.230656,0.8822450000000001,1.89431,1.672262,2.4644880000000002,1.891733,1.11479,2.02305,0.906392,0.474337,1.933511,1.273192,0.288042,0.620185,0.694714,0.023017
-1.123605,-1.8816400000000002,0.122404,-2.064343,1.903531,0.236736,1.563495,1.3784459999999998,1.43769,-1.870038,1.9012470000000001,-0.455801,54.183758,16.426083,73.17148900000001,-56.788909999999994,-1.203084,1.821507,2.070159,0.666246,0.850239,1.7087139999999998,0.850891,1.417441,1.422405,1.602244,2.41994,2.437045,1.915112,0.27881300000000003,0.756193,0.584278,-0.0035310000000000003
-2.0579959999999997,0.18742999999999999,2.266987,1.583896,0.253862,1.946345,-1.188741,1.360903,-1.232912,-1.1799879999999998,-2.3223700000000003,0.652355,-50.646967,26.430543,68.139732,-25.523931,19.28585,1.18413,1.921261,2.3870270000000002,0.506522,0.622749,1.0417020000000001,2.134766,2.015731,1.648278,2.103183,2.194445,1.544008,2.394907,2.4507369999999997,0.290081,0.030706999999999998
