0,1,2,3,4,5,6,7,8,9,10
-4.00716,-14.6607,1,-2.00358,0.363819,-4.08119,1,0,457.106,1041,-8.08835
-4.8906,-10.6079,0,-5.30394,0.025863999999999998,-0.43494799999999995,0,0,398.223,1020,-5.32555
-0.331485,-12.7411,0,-6.37057,-0.721113,-6.03156,0,0,191.324,1154,-6.36305
-4.951969999999999,-12.3451,1,-2.4759900000000004,0.136638,-0.43969600000000003,0,0,316.14599999999996,1125,-5.3916699999999995
4.8650199999999995,-10.8579,2,-5.42893,-0.14760299999999998,-17.8753,0,0,197.322,1142,-13.0103
-4.63483,-11.9602,0,-5.980119999999999,0.8753299999999999,-15.265,1,1,306.318,1171,-2.3174200000000003
-0.318211,-14.392000000000001,0,-7.196000000000001,-0.577206,-26.4454,1,0,424.001,1187,-26.7636
1.00183,-12.3905,2,-6.19527,-0.7033510000000001,-0.508137,0,0,128.816,1149,0.493692
2.38393,-11.6453,0,-5.82267,-0.743205,-10.3084,0,0,476.365,1040,-7.924510000000001
-4.41275,-14.0628,0,-7.0314,-0.795918,-28.5095,0,0,301.905,1113,-32.9222
0.561973,-10.5372,0,0.280986,0.184831,0.605028,0,0,414.457,1054,0.280986
0.184901,-12.9073,2,-6.45363,-0.9590799999999999,-27.6005,1,0,293.6,1028,-27.4156
-0.427307,-13.4282,1,-0.213653,0.0606387,-0.178428,1,0,111.52,1013,-0.605735
-0.00384552,-13.124,1,-0.00192276,0.787131,-0.00176372,0,1,324.619,1144,-0.00192276
3.9226,-14.5129,0,-7.25645,0.9136290000000001,-8.140139999999999,0,1,103.15700000000001,1135,1.9613
-1.66808,-12.8972,1,-6.4486,-0.407056,-27.6377,1,0,231.65099999999998,1161,-29.3057
-4.072830000000001,-13.0392,1,-6.51958,0.00363535,-28.1475,0,0,103.801,1103,-32.2203
-4.12132,-10.6766,1,-5.33831,0.991038,-9.40825,0,1,118.198,1131,-2.06066
-1.89524,-11.9293,0,-5.96466,-0.33411,-11.3802,1,0,255.511,1099,-13.2755
-0.713565,-11.7537,0,-0.35678200000000004,0.739548,-0.289654,1,1,168.37400000000002,1026,-0.35678200000000004
-3.51842,-14.3314,0,-7.16569,-0.8129770000000001,-21.5999,0,0,333.875,1087,-25.1184
-2.49178,-14.7,1,-7.349989999999999,-0.627963,-8.46315,0,0,337.566,1167,-10.9549
1.6216,-13.9123,0,-6.956160000000001,-0.779362,-25.0736,0,0,294.449,1045,-23.451999999999998
-1.72265,-12.0265,0,-0.861326,0.684251,-2.92227,1,1,272.916,1105,-0.861326
1.8954400000000002,-10.5713,0,0.9477180000000001,-0.723584,0.0839561,0,0,397.98400000000004,1088,0.9477180000000001
2.75243,-11.8053,2,-5.90264,0.8532799999999999,-6.671239999999999,0,1,207.53599999999997,1091,1.37621
-3.8209800000000005,-11.5876,0,-5.793819999999999,-0.658402,-13.3394,0,0,280.749,1042,-17.1603
3.41719,-14.6694,0,-7.33471,-0.963993,-0.33020900000000003,0,0,123.368,1120,1.7086
-0.278818,-10.8381,1,-5.41907,-0.59295,-19.1122,0,0,257.887,1018,-19.391
3.33505,-10.234,0,1.6675200000000001,0.598549,1.63378,0,1,487.819,1035,1.6675200000000001
-4.18624,-14.9868,0,-7.49339,-0.6986439999999999,-10.32,1,0,423.491,1006,-14.5062
0.705422,-12.4997,2,-6.24983,-0.9685790000000001,-24.3033,0,0,396.55300000000005,1017,-23.5979
2.42192,-13.6322,0,1.21096,-0.75542,1.0959299999999998,0,0,246.793,1057,1.21096
4.88441,-13.0484,2,2.4422,-0.550058,2.75078,0,0,313.47900000000004,1107,2.4422
-4.525930000000001,-10.2137,0,-5.10687,-0.329748,-24.4359,1,0,353.023,1042,-28.9618
2.44378,-13.2275,2,-6.613739999999999,0.5631470000000001,-21.793000000000003,0,1,118.15899999999999,1149,1.22189
1.0049299999999999,-14.7345,0,-7.36723,0.30016,-36.4512,0,0,397.421,1036,-35.4463
1.19812,-11.1003,0,0.599059,-0.7126819999999999,0.0597077,0,0,364.275,1041,0.599059
-0.457599,-11.6022,0,-5.80109,0.077123,-20.39,1,0,124.163,1135,-20.8476
0.2632,-11.4867,0,0.1316,-0.313071,0.111489,1,0,336.81300000000005,1177,0.1316
-0.461578,-14.1099,1,-0.230789,0.449646,-0.845369,0,0,178.321,1132,-1.30695
-4.76779,-12.2641,0,-2.3839,-0.227577,-7.053889999999999,0,0,436.52099999999996,1068,-11.8217
1.99895,-10.0562,2,-5.0281199999999995,0.745646,-10.4156,1,1,120.988,1081,0.9994770000000001
-3.2876800000000004,-14.2126,0,-7.106319999999999,0.552309,-13.0423,0,1,256.694,1195,-1.6438400000000002
1.03988,-10.4295,2,-5.21477,-0.301981,-20.8244,1,0,157.985,1110,-19.7845
3.7067,-10.2586,0,-5.12929,-0.368996,-20.5512,0,0,248.07299999999998,1112,-16.8445
0.564702,-10.9823,0,-5.49116,0.531648,-1.84455,0,1,137.338,1160,0.282351
-1.17517,-11.7709,0,-5.88545,-0.660664,-24.6561,1,0,473.92400000000004,1135,-25.8313
1.87339,-13.8798,2,-6.939889999999999,-0.276033,-34.2077,1,0,229.801,1118,-32.3343
3.2448599999999996,-13.7623,1,-6.88117,0.449205,-24.6977,0,0,406.42400000000004,1077,-21.4529
-4.418480000000001,-13.3382,0,-6.669110000000001,0.725129,-18.06,1,1,164.25400000000002,1103,-2.2092400000000003
-2.9159200000000003,-10.7251,0,-5.36254,0.533296,-3.55053,0,1,402.962,1032,-1.4579600000000001
1.66048,-11.9274,0,0.830242,0.104725,2.9157,0,0,369.374,1060,0.830242
-0.670542,-12.224,1,-6.11198,0.42341899999999993,-20.2896,0,0,430.435,1122,-20.9601
-1.09837,-13.099,0,-0.549184,-0.8318760000000001,-0.9610620000000001,1,0,450.651,1048,-2.05943
2.6465,-12.3435,0,-6.17173,0.460653,-1.22413,0,0,197.24,1176,1.32325
2.2177,-11.0488,0,-5.52442,-0.050483099999999996,-5.1874199999999995,0,0,372.245,1035,-2.96972
-3.4521,-10.3549,1,-5.17745,0.9171030000000001,-18.4203,0,1,107.355,1055,-1.72605
1.07794,-10.5845,0,-5.29223,-0.436425,-26.4159,0,0,207.46400000000003,1147,-25.338
-1.64221,-14.1296,0,-7.0647899999999995,-0.173586,-9.08498,0,0,391.42,1074,-10.7272
-3.23486,-12.616,0,-6.307980000000001,-0.330017,-0.14736400000000002,0,0,389.952,1037,-3.38222
-1.03335,-14.5651,0,-7.28253,-0.42457,-19.3045,0,0,135.991,1015,-20.3378
3.0994900000000003,-10.5643,1,-5.28214,0.23306,-3.7560300000000004,0,0,448.87,1166,-0.65654
2.00352,-11.7041,0,-5.85205,0.8415290000000001,-16.058,0,1,289.039,1200,1.00176
-4.61341,-14.2763,1,-7.13815,-0.583263,-20.4198,0,0,454.365,1017,-25.0332
0.581994,-13.9532,0,-6.97659,0.352689,-17.3703,0,0,494.55800000000005,1076,-16.7883
1.22211,-12.4525,0,-6.22623,0.289677,-22.573,0,0,276.556,1154,-21.3509
-3.66546,-12.5458,0,-6.2729,-0.497237,-17.0381,1,0,158.209,1040,-20.7036
-0.019675400000000003,-12.4633,1,-6.23165,0.196797,-4.86693,0,0,398.69699999999995,1154,-4.88661
-1.24171,-14.5352,0,-7.267580000000001,0.723984,-2.8936900000000003,1,1,481.27,1058,-0.620854
1.97938,-14.4394,0,-7.2197,-0.19934000000000002,-26.1004,1,0,275.203,1184,-24.121
-3.08112,-14.3515,0,-7.17577,0.685319,-20.5083,0,1,404.145,1109,-1.54056
0.193663,-12.8023,0,-6.40116,0.66655,-8.637139999999999,0,1,148.425,1168,0.0968315
-2.4862,-13.3237,0,-6.66185,0.726661,-1.44329,1,1,452.662,1174,-1.2431
0.551994,-13.1039,0,-6.55197,0.9004559999999999,-30.0786,1,1,365.728,1102,0.275997
-2.03365,-13.6699,1,-6.83493,-0.32342,-15.3706,1,0,271.663,1103,-17.4043
0.271582,-14.4667,0,-7.233339999999999,0.665734,-6.38074,1,1,448.29699999999997,1177,0.135791
-0.408781,-11.1439,1,-5.571969999999999,0.445255,-14.4849,0,0,228.21099999999998,1018,-14.8937
4.84503,-13.1377,0,2.42251,-0.257513,3.9700800000000003,0,0,477.055,1013,2.42251
1.6113600000000001,-14.3271,1,-7.16357,0.574962,-21.0737,0,1,262.522,1186,0.805679
-3.83986,-10.9654,0,-1.91993,-0.907716,-4.77644,0,0,240.997,1080,-8.61631
-4.20164,-13.2647,1,-2.10082,-0.0103038,-1.35693,0,0,173.942,1150,-5.55857
3.51957,-12.8362,0,-6.4181,0.993242,-22.4786,0,1,279.686,1097,1.75978
-3.12046,-10.1492,0,-5.07459,-0.433659,-14.3115,0,0,120.18700000000001,1190,-17.4319
1.33515,-12.9884,2,0.667573,-0.105331,2.48825,0,0,326.397,1111,0.667573
-2.60941,-13.901,0,-6.9505,-0.883975,-10.4747,0,0,254.998,1055,-13.0841
3.3310400000000002,-11.7544,0,-5.877190000000001,-0.53422,-6.10614,0,0,308.36400000000003,1096,-2.7751099999999997
1.56199,-12.4223,1,-6.21114,0.06493070000000001,-7.037260000000001,0,0,210.282,1074,-5.47527
3.55105,-10.6938,0,1.7755299999999998,-0.23054699999999997,2.51287,0,0,144.851,1129,1.7755299999999998
-3.3578,-12.1362,1,-6.0681,-0.828694,-15.2688,1,0,353.004,1051,-18.6266
1.5155,-12.1156,0,-6.0578,-0.896049,-10.4971,0,0,293.181,1011,-8.98165
4.71622,-12.3441,0,2.35811,-0.467754,8.3619,1,0,240.886,1024,1.0
-4.21097,-11.675999999999998,0,-5.83798,-0.09840610000000001,-11.2211,0,0,416.805,1081,-15.4321
2.3508299999999998,-14.8707,0,-7.43536,-0.28181,-7.602239999999999,0,0,293.373,1168,-5.25141
-1.42135,-14.2353,0,-7.11763,-0.0903303,-10.6481,1,0,349.474,1087,-12.0694
-0.0471076,-10.4754,1,-0.0235538,-0.41248100000000004,-0.09101469999999999,1,0,117.40299999999999,1069,-0.138122
-0.334991,-12.8532,1,-6.42662,0.9444530000000001,-31.9396,0,1,362.556,1079,-0.167496
0.37635100000000005,-14.7935,2,0.188176,-0.39566599999999996,0.8259040000000001,1,0,164.53400000000002,1127,0.188176
4.65444,-14.373,0,-7.186489999999999,-0.363359,-17.9778,0,0,354.411,1137,-13.3233
4.47541,-10.8711,0,2.23771,-0.348457,6.51738,0,0,171.954,1030,2.23771
1.72707,-11.6147,0,-5.80733,0.977305,-26.7471,0,1,448.92,1102,0.863534
4.35334,-14.731,2,2.17667,-0.939831,2.7457700000000003,0,0,482.135,1177,2.17667
3.7875300000000003,-11.4774,0,-5.73871,0.794521,-6.94959,1,1,451.162,1122,1.8937599999999999
1.43297,-14.7511,2,-7.37555,-0.757192,-4.4480699999999995,0,0,119.49799999999999,1147,-3.0151
-3.43719,-10.3183,0,-5.15914,0.550319,-12.2239,1,1,338.75,1035,-1.7186
-2.80518,-14.5144,0,-1.40259,-0.58023,-6.45951,0,0,104.74,1104,-9.26469
-0.37232,-12.3487,0,-0.18616,0.8358110000000001,-0.07249589999999999,1,1,406.156,1129,-0.18616
-4.58931,-10.2705,0,-5.13525,0.9951260000000001,-18.0283,0,1,113.086,1005,-2.29465
0.8307399999999999,-11.7824,2,-5.89119,-0.9041540000000001,-27.7581,1,0,468.731,1191,-26.9273
-1.7828700000000002,-10.1884,0,-5.0942,-0.504266,-8.28227,0,0,140.62,1178,-10.0651
4.9634599999999995,-12.414000000000001,2,-6.20702,-0.564067,-5.7676300000000005,0,0,333.02,1113,-0.804171
0.8193860000000001,-14.652999999999999,0,-7.32648,0.800938,-20.6402,1,1,161.483,1000,0.40969300000000003
-3.70362,-14.2457,0,-1.85181,0.447863,-5.15851,0,0,438.181,1142,-8.86214
0.9631709999999999,-13.1801,0,0.48158500000000004,-0.8322440000000001,0.310841,0,0,139.881,1185,0.48158500000000004
-2.16328,-13.7815,0,-6.89075,-0.741578,-30.5074,1,0,403.225,1066,-32.6706
0.45059899999999997,-14.5959,2,-7.297960000000001,0.0886567,-35.7306,1,0,473.92699999999996,1179,-35.28
-1.8907900000000002,-14.7836,1,-7.3918,0.051034500000000003,-11.1905,0,0,308.031,1127,-13.0813
-1.41277,-12.683,0,-6.3415099999999995,0.224689,-1.71032,0,0,471.63,1025,-3.1230900000000004
3.9199900000000003,-11.0619,1,-5.530959999999999,-0.557643,-12.859000000000002,0,0,270.944,1010,-8.939
-1.81588,-13.8242,0,-6.9120800000000004,-0.11116,-21.8955,0,0,349.155,1128,-23.7114
2.92433,-12.2463,2,-6.12314,-0.557377,-15.8577,0,0,366.79900000000004,1028,-12.9333
0.675678,-10.2129,2,0.337839,-0.636545,0.32981900000000003,1,0,426.409,1185,0.337839
1.3584100000000001,-10.4346,2,-5.21729,-0.238436,-10.7702,1,0,379.338,1000,-9.41183
4.51631,-10.3199,1,-5.15994,0.11474000000000001,-3.2404,0,0,292.901,1176,1.27591
2.95148,-10.9772,2,-5.48859,-0.437021,-8.060130000000001,1,0,191.857,1031,-5.10865
4.054790000000001,-14.2901,2,-7.14504,-0.6953520000000001,-24.2942,0,0,462.54699999999997,1112,-20.2394
3.30177,-11.0139,0,1.6508900000000002,0.291069,4.86331,0,0,411.085,1010,1.6508900000000002
-1.33492,-11.3237,0,-0.667458,-0.445351,-0.689242,0,0,483.38699999999994,1031,-2.0241599999999997
2.61895,-14.2785,2,1.30948,-0.34701,5.223409999999999,1,0,382.73800000000006,1073,1.0
2.11099,-10.5997,2,-5.29983,0.17991400000000002,-18.7083,0,0,152.266,1198,-16.5973
-2.25332,-12.6854,0,-6.3427,0.811876,-1.1381299999999999,1,1,486.12199999999996,1140,-1.12666
0.42203,-12.8588,0,-6.42939,-0.218086,-22.5779,1,0,349.26099999999997,1007,-22.1559
-2.54148,-10.1282,1,-5.06409,0.0851486,-4.08801,1,0,276.187,1135,-6.62949
-4.76239,-14.7307,1,-7.36534,-0.856375,-15.8009,0,0,251.747,1159,-20.5632
0.0946715,-13.3091,1,-6.65455,0.123248,-9.273439999999999,0,0,465.968,1129,-9.17877
0.59114,-11.7657,0,-5.88286,-0.714113,-8.89833,1,0,457.01800000000003,1035,-8.30719
1.54102,-14.0494,1,-7.02469,-0.629282,-25.0089,1,0,149.209,1179,-23.4679
-3.87875,-12.2116,0,-6.10582,-0.9277489999999999,-8.00228,0,0,161.455,1134,-11.880999999999998
2.46842,-14.8317,0,-7.415830000000001,0.5824199999999999,-21.6901,0,1,487.97,1090,1.23421
-0.66154,-10.0445,1,-0.33077,0.677435,-0.5147,0,1,456.284,1184,-0.33077
-0.889466,-11.697000000000001,1,-5.84849,-0.577231,-25.3497,0,0,286.11,1036,-26.2391
-0.691947,-14.5926,1,-7.29628,0.68934,-13.7657,0,1,361.26099999999997,1067,-0.345973
-0.423505,-13.7329,0,-0.21175300000000002,0.496238,-0.8965280000000001,1,0,298.6,1142,-1.32003
3.22664,-11.4876,1,-5.74381,0.587051,-15.802,0,1,377.98,1187,1.61332
-4.90991,-13.2298,0,-6.6149,0.965851,-14.0573,0,1,298.414,1092,-2.45496
3.94941,-13.7251,0,-6.862539999999999,-0.112377,-5.19908,1,0,240.565,1132,-1.24967
-2.77963,-12.8957,0,-6.44787,0.49987600000000004,-13.624,1,0,191.54,1048,-16.4036
3.61455,-11.1984,0,-5.5992,0.13363,-27.2521,0,0,370.75699999999995,1122,-23.6376
-3.86901,-14.815,1,-7.407489999999999,-0.706604,-13.5887,0,0,320.496,1095,-17.4577
0.791996,-12.9201,1,-6.46005,-0.49403,-11.386,0,0,492.07099999999997,1195,-10.594000000000001
-1.158,-13.8574,1,-6.92868,0.787626,-28.0269,0,1,463.49300000000005,1037,-0.5789979999999999
1.9526700000000001,-14.1236,0,0.9763350000000001,-0.422484,2.23265,0,0,386.45,1034,0.9763350000000001
-4.26295,-12.0553,0,-6.02765,-0.201399,-6.9522,0,0,486.346,1179,-11.2151
-3.24398,-12.3429,0,-6.1714400000000005,-0.856966,-21.4723,0,0,279.805,1110,-24.7163
0.6056560000000001,-12.3017,0,-6.15083,0.8686379999999999,-16.3604,0,1,236.918,1032,0.30282800000000004
2.45571,-10.0263,0,1.22785,-0.526157,3.9461699999999995,0,0,387.10900000000004,1071,1.22785
-3.4556199999999997,-12.2635,0,-1.7278099999999998,0.9440459999999999,-7.917860000000001,1,1,215.308,1049,-1.7278099999999998
1.41476,-11.1008,2,0.70738,0.791172,1.90135,1,1,469.88300000000004,1058,0.70738
-3.84666,-10.118,0,-5.05901,0.436054,-3.44886,0,0,361.162,1075,-7.29552
3.8423199999999995,-12.9253,2,-6.46264,-0.488389,-22.278000000000002,0,0,226.89,1109,-18.4357
-4.0753900000000005,-13.3097,0,-6.65485,0.199454,-20.6328,0,0,453.39,1200,-24.7082
-3.9247,-11.9033,1,-5.95165,0.310325,-2.55029,1,0,233.05,1041,-6.47499
-2.69298,-11.357999999999999,1,-5.67901,-0.779428,-0.5144880000000001,1,0,379.519,1001,-3.2074700000000003
-1.5334,-10.0484,0,-5.02422,0.9214370000000001,-1.7040799999999998,0,1,118.09700000000001,1026,-0.7667010000000001
3.8738699999999997,-11.190999999999999,0,-5.5955,-0.530442,-6.5755300000000005,0,0,316.401,1169,-2.70167
-0.0341173,-14.8109,1,-7.40543,-0.688399,-2.37807,0,0,283.348,1148,-2.4121900000000003
-2.81865,-12.2624,0,-6.13121,-0.987524,-19.8376,0,0,311.704,1094,-22.6562
-0.423505,-11.3593,0,-5.67963,0.9165139999999999,-7.19372,0,1,172.94299999999998,1056,-0.21175300000000002
2.059,-13.8335,2,-6.91673,-0.0989815,-22.8711,1,0,303.45799999999997,1076,-20.8121
3.1518900000000003,-12.6424,0,-6.321219999999999,-0.270052,-1.12998,0,0,420.31800000000004,1121,1.57595
-0.29275300000000004,-14.0231,1,-7.01155,0.40257600000000004,-5.29104,1,0,479.245,1017,-5.5837900000000005
-2.74775,-11.2452,1,-5.62259,0.32463400000000003,-10.0543,0,0,198.872,1086,-12.8021
0.208802,-12.1207,0,0.104401,0.371956,0.044657300000000004,0,0,117.11,1104,0.104401
-1.17251,-12.2731,0,-0.586255,0.409225,-1.8132400000000002,0,0,220.935,1154,-2.98575
1.14743,-14.3041,2,-7.15205,0.251425,-29.9025,1,0,423.473,1079,-28.755
1.68975,-11.8965,1,0.8448760000000001,0.414946,3.8301300000000005,0,0,450.226,1137,0.8448760000000001
-2.58736,-11.7805,0,-5.89023,-0.219435,-0.913587,0,0,476.495,1058,-3.50094
-1.9231099999999999,-13.8384,0,-6.9192100000000005,-0.08026699999999999,-4.2954300000000005,1,0,154.86,1171,-6.21854
-0.383738,-10.2217,0,-0.191869,0.8970299999999999,-0.46426300000000004,0,1,319.506,1016,-0.191869
0.9040799999999999,-13.9397,0,0.45203999999999994,-0.0128616,1.12744,0,0,432.832,1092,0.45203999999999994
-3.14935,-12.431,1,-1.5746799999999999,0.429858,-5.830830000000001,1,0,282.754,1057,-8.980189999999999
4.03671,-13.8764,0,-6.938210000000001,0.649234,-32.4469,0,1,257.649,1187,2.01835
3.3651400000000002,-11.3041,0,-5.65205,-0.79142,-28.022,1,0,165.967,1054,-24.6569
-4.1584900000000005,-14.8736,0,-2.07925,0.54069,-8.24398,0,1,301.401,1051,-2.07925
-4.15405,-14.5339,1,-7.26697,-0.20638099999999998,-2.53955,0,0,377.276,1078,-6.6936100000000005
-0.26624899999999996,-14.2187,0,-7.1093399999999995,0.897824,-20.9777,1,1,323.883,1060,-0.133124
-0.9630280000000001,-11.2357,0,-0.48151400000000005,-0.402946,-1.48837,0,0,334.93,1131,-2.4514
1.54865,-14.5246,0,0.774325,0.65341,2.6739,0,1,381.44300000000004,1077,0.774325
0.35535100000000003,-14.9842,0,-7.49211,0.217623,-33.2919,1,0,129.213,1101,-32.9366
4.43358,-10.6444,2,2.21679,0.298694,5.87105,1,0,172.50799999999998,1105,1.0
3.98978,-12.1401,1,-6.07003,-0.39033,-4.78569,1,0,244.187,1039,-0.795914
0.133686,-12.93,2,-6.4650099999999995,-0.567797,-3.7124300000000003,0,0,453.204,1132,-3.57875
1.4734200000000002,-10.0212,2,-5.0106,-0.593651,-18.9688,0,0,169.37400000000002,1032,-17.4954
1.30243,-14.5221,1,0.651215,-0.8892700000000001,1.98098,1,0,263.98,1055,0.651215
3.4878,-10.9242,0,-5.46209,0.703655,-24.1085,1,1,348.663,1104,1.7439
-2.4820900000000004,-14.2415,1,-1.24104,-0.5721689999999999,-4.87649,0,0,186.225,1053,-7.35858
-4.469180000000001,-11.7103,0,-5.85516,-0.45630600000000004,-2.4079599999999997,0,0,257.471,1169,-6.87715
2.78543,-11.5073,0,-5.75367,0.345939,-24.3787,0,0,108.322,1017,-21.5933
2.39679,-13.9398,2,-6.9699100000000005,-0.6124,-22.8836,0,0,358.77099999999996,1190,-20.4868
3.6678599999999997,-11.9015,1,1.8339299999999998,-0.701918,1.47314,1,0,477.824,1130,1.0
-0.9661629999999999,-13.4943,0,-6.747139999999999,-0.574094,-29.8137,0,0,319.849,1127,-30.7799
2.6147299999999998,-14.2914,0,1.3073700000000001,-0.737112,2.89505,1,0,235.42,1058,1.0
-4.49675,-11.7777,0,-2.24837,-0.444905,-4.44108,1,0,221.921,1046,-8.93783
-4.093430000000001,-10.4749,0,-5.23746,0.510128,-21.6805,1,1,484.13199999999995,1120,-2.04671
-1.13229,-10.3169,0,-5.1584699999999994,-0.8256129999999999,-23.5662,1,0,249.396,1113,-24.6985
3.87615,-10.0838,0,-5.04188,-0.424993,-15.3171,0,0,179.774,1160,-11.440999999999999
2.57646,-14.6496,1,-7.3248,0.106597,-27.999000000000002,0,0,402.57099999999997,1003,-25.4225
4.63051,-10.8254,2,-5.41271,0.401844,-0.665542,0,0,148.563,1134,2.31525
4.26119,-10.4743,0,-5.23715,0.305973,-13.5999,0,0,113.583,1142,-9.33873
-2.53179,-12.6737,0,-6.3368400000000005,-0.370554,-0.21793600000000002,1,0,151.662,1123,-2.74973
-0.540134,-13.6327,1,-6.81635,-0.587504,-24.8127,1,0,419.106,1063,-25.3528
-0.38690599999999997,-14.8244,0,-0.19345299999999999,-0.593531,-0.07675610000000001,0,0,357.931,1109,-0.46366199999999996
0.949459,-10.1006,0,-5.05031,-0.216741,-18.1239,1,0,329.961,1169,-17.1744
-3.3054900000000003,-14.9765,0,-1.65275,0.431533,-2.4398,0,0,151.299,1143,-5.74529
-4.6805699999999995,-11.64,0,-2.34029,0.403884,-6.994619999999999,1,0,374.163,1025,-11.6752
3.6790599999999998,-13.8594,2,1.8395299999999999,0.54867,0.779659,0,1,148.056,1037,1.8395299999999999
-1.28291,-12.3371,0,-6.16857,0.464496,-19.7335,0,0,493.819,1027,-21.0165
-1.09405,-14.4495,0,-7.224760000000001,0.605378,-32.7979,0,1,138.594,1041,-0.547024
-0.597751,-10.263,0,-0.298875,-0.18404500000000001,-0.303131,0,0,318.698,1066,-0.900882
4.551819999999999,-12.5775,0,-6.28875,0.154832,-19.8948,0,0,282.187,1030,-15.3429
1.5064799999999998,-12.5072,2,-6.25358,0.020920400000000002,-26.1607,1,0,345.264,1025,-24.6543
-3.26582,-14.2361,1,-7.118060000000001,-0.310161,-27.3297,0,0,430.32,1149,-30.5955
-2.9960400000000003,-10.1546,0,-5.0773,0.339138,-15.5661,1,0,417.99800000000005,1175,-18.5622
-3.37669,-14.4297,0,-1.6883400000000002,-0.337016,-7.446839999999999,0,0,252.334,1035,-10.8235
-4.03006,-14.3172,0,-7.158589999999999,0.400104,-6.6432,1,0,174.28400000000002,1101,-10.6733
-2.1282799999999997,-14.2654,1,-1.0641399999999999,0.8214459999999999,-4.42168,0,1,149.255,1124,-1.0641399999999999
2.45961,-11.9366,0,-5.96831,0.6914140000000001,-10.7364,0,1,374.051,1090,1.22981
1.62287,-10.1082,1,-5.05408,-0.320284,-25.0701,0,0,139.602,1175,-23.4472
