0.4,61,55,4.77,4.81,2.92,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1106
0.55,62,56,5.27,5.22,3.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1273
0.53,61.4,56,5.2,5.23,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2031
1.07,61.8,55,6.59,6.55,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7198
0.31,61,59,4.35,4.37,2.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,680
1.06,60.8,59,6.55,6.58,3.99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5205
0.42,61.1,55,4.82,4.86,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660
1.54,62,54,7.36,7.43,4.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15415
0.38,62,56,4.63,4.66,2.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,800
0.41,63.4,57,4.7,4.73,2.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,671
0.77,60.5,59,5.98,5.92,3.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3234
0.7,59.8,58,5.74,5.76,3.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2335
0.56,60.7,56,5.34,5.36,3.25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4440
0.44,61.6,56,4.9,4.88,3.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1294
0.32,60.6,57,4.43,4.41,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,936
0.35,59.9,61,4.59,4.56,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,672
0.37,60.4,57,4.65,4.68,2.81,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,995
1.59,62,58,7.44,7.39,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7479
0.82,59.7,57,6.12,6.14,3.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2841
1.1,62.2,57,6.58,6.54,4.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11654
0.3,61.8,54,4.34,4.36,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,857
0.35,62.4,57,4.5,4.47,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,625
0.31,60.3,58,4.37,4.42,2.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,680
0.4,61.2,56,4.77,4.81,2.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,820
0.3,61.4,59,4.26,4.31,2.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,447
1.56,62.2,55,7.41,7.45,4.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12082
1.55,60.1,58,7.5,7.55,4.52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11764
0.72,62.7,56,5.67,5.75,3.58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1832
1.07,61.7,56.1,6.57,6.59,4.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5002
0.39,61.4,54,4.7,4.73,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1129
1.01,63.2,58,6.33,6.39,4.02,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3110
0.71,60.5,56,5.8,5.76,3.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2776
1.02,57.3,59,6.71,6.65,3.83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5706
0.72,63.8,57,5.66,5.69,3.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3035
0.7,60.5,56,5.78,5.83,3.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
0.51,61.7,55,5.14,5.11,3.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1882
1.53,60.4,60,7.46,7.41,4.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12092
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.5,60.9,59,5.14,5.11,3.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1332
0.41,60.8,57,4.84,4.8,2.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1015
0.3,61,58,4.28,4.31,2.62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,526
1.57,62.7,56,7.36,7.4,4.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10278
0.8,61.7,56,5.99,6.04,3.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3630
1.85,62.4,57,7.91,7.86,4.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14245
0.46,62.2,56,4.94,4.97,3.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1778
1.52,61.9,58,7.38,7.35,4.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14424
0.32,61.5,59,4.4,4.42,2.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,561
0.7,62.9,57,5.64,5.61,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2184
0.56,60.6,59,5.29,5.33,3.22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1622
1.28,62.7,53,6.94,6.97,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9372
0.32,61.1,57,4.42,4.39,2.69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,576
1.08,61.3,57,6.59,6.62,4.05,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8873
1.05,58.9,66,6.71,6.6,3.92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4281
1.01,63.1,60,6.3,6.26,3.96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6335
0.66,59.8,60.9,5.62,5.68,3.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978
1.27,62.6,57,6.91,6.95,4.34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7715
1.26,61.4,57,7.02,6.96,4.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9236
0.31,61.3,56,4.38,4.4,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,865
0.34,62.7,59,4.41,4.43,2.77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,775
2,62,57,8.03,8.1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17710
0.46,65.6,57,4.85,4.82,3.17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,972
0.33,61.6,55,4.48,4.51,2.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,633
0.68,59.8,59,5.72,5.66,3.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1909
0.53,60.9,57,5.17,5.24,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1783
0.39,61.8,57,4.68,4.73,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,697
0.76,61.4,55,5.82,5.9,3.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3050
1,60.6,58,6.47,6.4,3.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4077
1.21,61.8,57,6.81,6.86,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10685
0.74,58.8,68,5.91,5.8,3.44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1982
1.79,61.3,57,7.86,7.81,4.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13908
0.74,61.4,59,5.82,5.81,3.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2671
1.5,64.1,54,7.17,7.24,4.62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13232
0.33,61.6,55,4.46,4.48,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,610
0.71,61.6,56,5.68,5.74,3.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2202
1.01,62.4,58,6.41,6.38,3.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4442
0.9,62.3,56,6.19,6.1,3.83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4914
0.7,61.9,55,5.7,5.74,3.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3119
0.27,60.6,59,4.19,4.22,2.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,413
0.37,61.1,60,4.6,4.63,2.82,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,454
0.22,61.6,58,3.93,3.89,2.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,404
0.7,62.6,58,5.66,5.68,3.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2239
1.35,62.7,57,7.07,7.02,4.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10850
0.7,63.1,56,5.64,5.67,3.57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3073
0.32,61.8,55,4.4,4.43,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,814
1.14,62.6,56,6.69,6.63,4.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5005
0.28,61.3,60,4.21,4.18,2.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,828
0.57,61.3,57,5.33,5.41,3.29,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4032
1.62,61.3,60,7.48,7.53,4.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10813
1,62.5,59,6.35,6.29,3.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4493
0.3,62.2,59,4.31,4.28,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,776
1.32,60.8,57,7.07,7.02,4.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7209
0.32,60.8,59,4.45,4.43,2.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1044
2.01,59.6,61,8.08,8.14,4.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11703
0.9,58.1,60,6.26,6.24,3.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3312
1.57,62.8,56,7.42,7.36,4.64,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5170
0.24,62.4,56,3.99,4.03,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,449
1.31,61.5,59,7.06,7,4.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10071
0.74,60,57,5.94,5.89,3.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3133
0.4,63.9,58,4.67,4.63,2.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,882
0.92,62.3,57,6.19,6.27,3.88,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5183
0.54,61.8,58,5.23,5.28,3.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1889
0.34,60.1,57,4.54,4.58,2.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,918
0.9,64.5,61,6.07,6.03,3.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4125
1.01,59.5,62,6.42,6.46,3.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3756
1.7,62.4,57,7.65,7.57,4.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17360
0.25,61.1,61,4.03,4.06,2.47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,533
1.22,61.3,56,6.93,6.88,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8313
1.01,61.6,57,6.39,6.46,3.96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6773
0.31,61,60,4.35,4.37,2.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,636
0.5,61.9,54,5.12,5.16,3.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1130
1.7,63.8,55,7.47,7.55,4.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9745
1.13,62,58,6.64,6.69,4.13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4611
0.37,59.2,61,4.63,4.69,2.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,696
1.2,59.7,59,6.91,6.86,4.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7338
1.6,63.2,55,7.46,7.41,4.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9946
1.23,63.7,58,6.72,6.79,4.3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3977
0.7,63.8,59,5.56,5.6,3.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1890
2.01,62.5,53.9,8.04,8.07,5.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14998
1.29,62.3,54,7,6.93,4.34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10923
1.01,63.3,55,6.37,6.42,4.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5499
1.02,63.9,59,6.29,6.33,4.03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6447
1.06,61.7,57,6.55,6.57,4.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8344
2.01,62.5,58,7.97,8.05,5.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15819
0.72,62.9,57,5.68,5.73,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2990
0.5,61,56,5.1,5.13,3.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1598
0.55,62.1,56,5.21,5.25,3.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1571
0.71,62.7,56,5.71,5.75,3.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2891
1.03,59.6,59,6.59,6.57,3.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7817
0.56,61.3,54,5.34,5.37,3.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1723
0.72,61.3,55,5.75,5.84,3.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2401
0.52,61.2,57,5.17,5.23,3.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1420
1.2,60.7,60,6.88,6.82,4.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6250
0.5,62.2,56,5.1,5.13,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1619
0.83,61.3,59,6.08,6.02,3.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3625
0.35,61.3,54,4.51,4.56,2.78,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,472
0.3,60.5,60,4.33,4.3,2.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,608
1.24,61.4,56,6.98,6.92,4.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5520
0.71,60.7,58,5.95,5.78,3.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2861
