0,1,2,3,4,5,6,7,8,9,10,11,12
5.846718342999999,7.767451987,1.0266421159999999,9.682899112000001,3.873630542,-1.344528217,-0.94722884,-1.581873485,0.48196276,0.719450467,0.8559223890000001,0.166109931,-0.002530663
0.532651278,2.4356065140000003,4.761400688,8.815427144,4.485146187,-1.179958415,-1.9378467209999999,-1.3673410519999998,0.631336448,0.122691959,0.475209813,0.16456963,-0.026102137999999997
2.4461739,7.758263801,6.436782088999999,9.664811202000001,4.372394987,-1.010006295,-1.7553279659999999,-1.607060726,0.892963217,0.198339727,0.709246433,0.7571125740000001,0.035034649
2.024889197,5.2875818269999995,6.314510643999999,5.777462742000001,4.667666836,-1.843652071,-1.248369742,-1.575645024,0.744434952,0.256063677,0.138575792,0.377179526,-0.034802977
9.543882757,4.102943969,5.320325485,1.4433682980000002,3.825104495,-0.620725833,-1.723881213,-1.4804974480000002,0.22433925899999999,0.183702791,0.868525549,0.656398559,-0.0163133
3.65167106,1.583068489,5.934104103999999,3.73282992,4.112391878,-1.6446126980000002,-0.609482937,-1.858296243,0.47386780799999995,0.5851739220000001,0.8052939590000001,0.653685581,0.037242878
5.325026033,9.405275655,4.008909271,5.266958207,4.170378138,-1.776185521,-1.473362955,-0.920829662,0.905240755,0.997170285,0.694611077,0.9040724609999999,0.093751029
8.156325685,1.314736058,4.748021553,7.1690416589999995,3.7216965230000003,-1.436534948,-0.6929753679999999,-1.5921862080000002,0.730995603,0.98928886,0.977475822,0.613631447,0.046637159000000004
9.007374372000001,5.804045724,5.663815809,9.174876699,3.2512025510000004,-1.280785274,-0.95387009,-1.0165471879999999,0.7960642059999999,0.575930244,0.56658778,0.7282632370000001,0.076355612
9.995375211,6.470722897999999,0.722692343,4.6623888430000004,4.839524005,-1.304916142,-1.587964199,-1.946643664,0.08716303,0.230870357,0.582189251,0.8784161340000001,-0.01909956
7.406617548,2.164655503,6.83177881,6.972842802000001,3.7197763760000004,-1.401312995,-0.531739029,-1.7867243519999998,0.223021917,0.69798319,0.119352043,0.5151119679999999,-0.01615703
8.110568794,3.186022055,6.376660605,0.956030305,3.1756126,-0.957462103,-1.169750242,-1.048400255,0.9767809270000001,0.057471743,0.546325122,0.18912710300000002,0.028656955
1.612808814,6.597524695,9.162471109,1.551696757,4.602089847,-1.6273166719999999,-1.44235061,-1.532422564,0.8918568240000001,0.29227467,0.35721673600000003,0.66229643,-0.027704128999999997
2.769859513,6.5476844000000005,2.846721244,6.822811829,2.890095651,-1.398985567,-0.868894797,-0.6222152879999999,0.165464433,0.8183603070000001,0.9000525970000001,0.984301471,0.06747411099999999
8.772053146000001,1.800987155,4.975620915,3.122264087,2.728232902,-0.566893594,-0.658223188,-1.50311612,0.7396520999999999,0.22012768100000002,0.995129308,0.660422194,0.041008188
6.688907577,3.0652948319999997,2.6349367740000003,6.969608818999999,4.165222292,-1.9473238019999999,-1.16842966,-1.04946883,0.8772446340000001,0.963565837,0.178233029,0.35619536,0.040941645
1.941528964,4.818367343999999,7.587961346,3.0004052839999997,4.9700964260000005,-1.7127448980000002,-1.922138856,-1.335212672,0.971270344,0.17489759600000002,0.267608128,0.24155231800000002,-0.046490935
8.16247797,0.703731817,8.042099517,8.258892115,3.63977639,-1.558968645,-0.553062583,-1.527745162,0.228572943,0.794863709,0.626476124,0.188125698,-0.02191469
7.318543335,4.531991424,0.593534976,8.08835865,2.514569395,-0.9285339290000001,-0.824887055,-0.761148412,0.497701136,0.579783751,0.365291075,0.679436295,0.024149939
9.749689115,1.800430885,1.015956662,8.065576304,3.330989979,-0.88671527,-1.387030626,-1.057244083,0.662338238,0.996572548,0.732244297,0.560436148,-0.027329006
8.479356129,2.007283523,1.160615468,4.423005177,4.229483042,-1.413587729,-1.09139153,-1.724503783,0.907689874,0.33965361899999996,0.867336344,0.270458951,-0.024609329
8.454420562000001,4.290633922,6.47542337,1.205957787,3.579343997,-1.40518855,-1.4361546969999999,-0.73800075,0.387432493,0.297279372,0.9156875290000001,0.502058818,0.018453912
7.066753101000001,7.555778602,4.0110274939999995,2.611890066,3.3562545989999997,-1.208140129,-1.09195795,-1.05615652,0.7037734170000001,0.374423481,0.5149835420000001,0.8536992040000001,0.037481205
9.311660883,9.440813304,3.732586342,2.41759656,3.420592433,-1.875364509,-0.83135878,-0.713869144,0.986566012,0.13238988599999998,0.07069099599999999,0.9091575270000001,0.008687747
5.902374075,1.1391607609999999,7.779779936000001,9.718296311,4.367322539,-1.9711501980000001,-0.755320065,-1.640852276,0.475302777,0.9879132140000001,0.814727529,0.323529226,0.011204478
6.569096138,3.105248169,8.409350145,1.550651009,3.369900557,-1.452658374,-1.1477739740000001,-0.76946821,0.979523833,0.755556294,0.307287392,0.838572506,0.024972265
3.520119857,8.309682337,6.375673687999999,6.398068519,2.510092272,-0.987831569,-0.52112138,-1.001139323,0.132643,0.964493959,0.957504551,0.876764623,0.09019836
2.920857699,4.276590178999999,7.33798549,8.979967469,4.116440381,-0.9253610520000001,-1.949351232,-1.241728097,0.9836886990000001,0.486246645,0.572541526,0.777462593,0.049115335
7.809526602999999,6.219632289,5.00751865,3.879342612,5.193313586,-1.964227802,-1.5097140869999999,-1.719371697,0.286619199,0.652348417,0.198073909,0.744126085,0.032752144
8.026668342,8.57567007,3.7064939839999997,9.613534484,2.859556885,-0.577459865,-1.407408833,-0.8746881870000001,0.66750147,0.548218126,0.630331686,0.8557566609999999,0.06878208400000001
2.517759291,2.626480008,1.550712204,4.009840253,4.143278781999999,-0.663872885,-1.678682182,-1.800723716,0.535613291,0.125630075,0.358888256,0.060839052000000005,-0.033246846000000004
8.860441564,5.987478125,3.533712027,8.582907635,4.081876212,-0.8410000459999999,-1.7993236069999998,-1.44155256,0.769105121,0.887489293,0.822252023,0.605086976,0.077976714
1.518184433,3.823194739,5.756481147000001,4.963985374,4.1643741930000004,-1.472874601,-1.315601993,-1.375897599,0.790063932,0.473158134,0.8992914129999999,0.20970674,0.020288837
9.433585608,2.60942734,2.227302102,9.077816418,4.334689345,-1.22966594,-1.373888525,-1.73113488,0.505025281,0.994604585,0.057549147,0.7917187,0.02131254
3.782426313,0.927049937,4.417233604,2.075416357,4.137700703999999,-1.735650305,-0.840688483,-1.5613619159999998,0.10269193,0.19707478399999998,0.243279511,0.21832132399999998,-0.036555404
3.533869736,8.000012515,5.504300905,8.183666458,3.413077333,-0.7761410470000001,-1.612238772,-1.024697514,0.33700434100000004,0.5642734070000001,0.68123752,0.259629727,0.034878623
5.1046303669999995,2.926119002,2.15953672,6.945543365,2.2383654969999998,-0.591358417,-0.5445331720000001,-1.102473909,0.302617459,0.5749154129999999,0.631141004,0.24488873600000002,-0.024332951000000002
0.648181837,7.4543840910000005,4.66299394,9.710791852,2.256166078,-0.6479942320000001,-0.980193518,-0.627978327,0.7067700090000001,0.46808226299999994,0.42116687,0.567429875,-0.00744579
4.85407138,3.041327532,8.082710013,2.979383165,3.196322667,-1.681691515,-0.903030385,-0.611600768,0.9307141170000001,0.8542705690000001,0.37151652399999996,0.6772192640000001,0.057306902
3.1691298960000003,1.763106984,4.886534811000001,4.127753211,4.670214908,-1.8313669419999998,-1.73122893,-1.107619036,0.051253519000000004,0.640828359,0.652323511,0.919405296,0.028242861
1.073547236,9.109859021,9.467663516,6.7446942839999995,2.8077542810000002,-1.584532239,-0.5521077329999999,-0.671114309,0.342341668,0.253729622,0.19851818300000001,0.673494369,-0.003831888
2.963373527,4.355758482,4.7868464930000005,1.276023271,4.434162332,-1.8109922680000001,-1.879671251,-0.743498813,0.48699493299999996,0.116631195,0.178918795,0.09654698800000001,-0.04022055
7.306480372,5.246061882,8.639757445,5.626099214,4.662282043,-1.945948459,-1.9300824490000001,-0.786251135,0.839479705,0.70617825,0.492023316,0.9784335890000001,0.092338979
5.352937958,4.851737673,3.6428428760000005,3.513428481,4.335013298,-1.580591576,-1.7285952009999999,-1.025826521,0.8583230270000001,0.6054464070000001,0.7647248170000001,0.249318149,0.066756831
2.330771403,3.8217192069999997,7.324671576,1.590025716,2.203701274,-0.74775468,-0.597959269,-0.8579873240000001,0.48571253700000006,0.089671158,0.149753349,0.426310866,-0.030648566000000002
5.843304903,2.599076998,1.140865557,1.168399444,2.5116073830000003,-0.809409409,-0.56138924,-1.140808735,0.446587846,0.078054296,0.298055442,0.91868503,-0.029460401
1.5354049909999998,0.6627021160000001,6.680651879,4.342240948,4.645135507,-1.3687035140000001,-1.851459189,-1.424972804,0.182778064,0.303391064,0.09577827800000001,0.8175323959999999,-0.020256299999999998
6.142899012000001,9.495855877999999,4.1722570160000005,8.824225645,3.515820343,-0.697849222,-1.999456735,-0.818514387,0.630641853,0.259878228,0.39909279700000005,0.42710723100000003,0.029926447000000002
0.859842413,2.320519193,9.446985505,7.933441925,3.359753309,-1.849116685,-1.007795896,-0.502840728,0.414466616,0.622190251,0.8482095059999999,0.434796156,0.004204446
0.926462569,5.617567832000001,9.557578749,7.333007932,3.057046495,-0.533576055,-0.8547354070000001,-1.6687350330000001,0.064049272,0.113625744,0.7191346040000001,0.437885642,0.017368368999999998
1.081965543,4.227624158,6.471181375,8.900858795,3.8370478080000003,-1.220733292,-1.4855603609999999,-1.130754155,0.063916252,0.846747947,0.179583999,0.756652953,0.023598416
5.520905047,7.000016479,4.773317445,3.252263707,1.883371048,-0.5449909820000001,-0.623287258,-0.715092809,0.61318655,0.523925619,0.501942679,0.620122973,0.051320770999999994
1.166044295,8.299551474,6.560399294,2.3624303280000003,3.9551886069999997,-1.3979156369999999,-1.3845459119999999,-1.172727058,0.21295515899999998,0.596217466,0.9066424129999999,0.10942855,0.025766543
2.452980491,6.950304182999999,3.735913775,3.767246767,4.980447579,-1.9117259530000001,-1.7250243580000002,-1.3436972680000001,0.581769846,0.8416218740000001,0.297482232,0.303087428,0.016917847
7.130172466,5.290612933999999,6.593976312000001,8.721213705,2.7386115889999996,-1.160636567,-0.7139171059999999,-0.8640579159999999,0.366762219,0.9588529159999999,0.102786827,0.255981065,0.031517488999999996
1.00756538,7.118075534,5.081605651,9.072875166000001,3.2524897860000004,-1.610240058,-1.111290409,-0.5309593189999999,0.163138378,0.947989788,0.9718223890000001,0.21835048399999998,0.052375795999999995
8.038908512,0.8846839190000001,9.367700897999999,7.918502452,3.2660225869999997,-0.687594046,-1.6884590730000002,-0.889969468,0.76739128,0.131650878,0.540881464,0.5563131179999999,0.049593053
2.92658998,0.95373812,1.291586843,8.09215974,4.249189733,-1.970382104,-1.7490264309999999,-0.529781198,0.773767565,0.24037226399999997,0.600524783,0.35373997799999995,-0.074923277
7.567717823,3.3408340560000003,7.230053888,5.316974023,2.705257703,-0.5367410979999999,-1.047781208,-1.120735397,0.57556647,0.101025716,0.920810336,0.524788946,0.058175579000000005
1.238312284,7.779745629,9.735371918,1.8537533469999998,3.735583665,-1.047392994,-1.742616682,-0.9455739890000001,0.328104874,0.345046615,0.6022359429999999,0.44019907399999997,-0.017556655
5.2327500019999995,8.620138593,2.461201467,1.839067211,2.840693789,-0.621140524,-0.734564993,-1.4849882719999998,0.5453083329999999,0.658375438,0.28293962300000003,0.079663456,0.003571816
5.024855638,9.815174655,7.731695932999999,3.6062391789999997,3.8245499560000003,-1.61848949,-0.830006791,-1.376053675,0.9439474059999999,0.43810121700000004,0.207809697,0.6022977070000001,0.036367800000000006
4.880007581,1.232093301,6.650717806,9.03392681,4.292688442,-1.5028029669999998,-1.5788599540000001,-1.211025521,0.281567336,0.726328601,0.138194059,0.495860659,-0.025537875
6.378781673,8.045979105,5.688684363999999,4.4931461089999996,3.708265859,-1.05757659,-0.903820176,-1.7468690930000002,0.664413594,0.272373092,0.8174734770000001,0.8618884440000001,0.077380258
6.123929972000001,2.814169782,7.496176767000001,3.956885175,3.3748752989999997,-1.17568101,-1.535385269,-0.66380902,0.291557899,0.506117637,0.37605926799999995,0.586728185,0.0063449330000000005
3.945185738,6.388432815,8.648661273,8.822296605,3.772972901,-1.8528964209999998,-1.168207807,-0.7518686720000001,0.754360004,0.729796234,0.9278227090000001,0.181051247,0.06588364
9.395141727999999,2.2962314619999997,7.447199022,3.304947812,3.6822065289999997,-1.0588921390000001,-1.347786876,-1.275527514,0.630438787,0.34879833600000004,0.059332447,0.8296958870000001,-0.014225026000000002
9.086990194,8.149901935,7.364078762999999,0.7473630659999999,3.8623428580000003,-1.85609209,-0.97492788,-1.031322888,0.508734351,0.8437801890000001,0.949481558,0.37466057799999997,0.059953188
4.231677787,4.027863092,7.253643557,9.728735446,3.956428569,-0.7929316120000001,-1.39264783,-1.770849127,0.324667329,0.905813474,0.9387617140000001,0.59524677,0.065217543
5.392201756,4.133211907,7.003985674,1.284923642,3.262495555,-0.798468317,-1.653455596,-0.810571642,0.461383208,0.622870982,0.751414905,0.22835774600000003,0.033210157000000004
4.307016689,4.062581127,6.352817869,8.208031085,3.9851582660000004,-0.9695816359999999,-1.244278832,-1.7712977980000002,0.6855351159999999,0.593211887,0.44129995,0.652074458,0.055309480999999994
9.12152838,5.041630776,9.387407935,8.331133677999999,5.137447148,-1.82902809,-1.5317859569999999,-1.776633101,0.371643732,0.12695336599999998,0.8947788040000001,0.782799483,0.06419518099999999
7.011987071,6.356365669,9.285901843,8.243593085,3.78922553,-1.188958708,-1.486400352,-1.113866469,0.131484611,0.5929888529999999,0.8702519559999999,0.44369941399999996,0.057478895999999995
7.110186356,5.3539240480000005,9.242207354,3.394421165,4.739312575,-0.846730518,-1.9556099230000001,-1.9369721340000001,0.904974086,0.9024654129999999,0.57232449,0.603792835,0.078220013
4.161408096000001,4.05587941,1.847881097,2.7523446519999997,3.43590024,-1.721368971,-1.185510847,-0.529020421,0.712295858,0.393070236,0.49211612299999996,0.110949974,-0.016416306000000002
3.62191532,9.381080184,7.580760796,2.18431739,3.1020940930000003,-1.099377361,-0.929742395,-1.0729743379999999,0.27682667899999996,0.990266852,0.667349745,0.963913983,0.038423544
8.140315007,7.871804781,2.0403313030000003,8.274776727999999,3.943183709,-1.923202886,-0.915549695,-1.1044311279999999,0.77552241,0.7094937840000001,0.588365601,0.325266638,0.046819955999999996
2.531431424,3.6254039860000002,4.664786766000001,7.177097916,5.11773625,-1.907632084,-1.754292419,-1.4558117469999998,0.09657905,0.40698866,0.798352495,0.717937411,0.036908217
2.9805472269999997,5.300351507,3.339985965,9.007813898,5.2821697830000005,-1.884146244,-1.9742519530000002,-1.423771586,0.49801816200000004,0.822373123,0.54464802,0.91907996,0.05202715
1.335016665,5.159534013,2.906314623,8.342507396,4.031500226,-1.929709594,-0.97630029,-1.125490342,0.9516943929999999,0.580496328,0.42354245799999996,0.258297225,-0.018669319
2.040736982,2.669583793,1.5072841909999999,5.965285787999999,3.415458109,-1.518963957,-0.78924859,-1.1072455620000001,0.7786742409999999,0.972891948,0.079378833,0.565657269,0.000170288
1.76969945,1.8601194980000002,4.89907446,8.364827981,4.667564678,-1.964382525,-1.4654043669999999,-1.2377777859999999,0.793095,0.382572255,0.4101227,0.626648608,-0.02441732
3.1432496519999997,9.137975596,7.818749872000001,7.191442674,2.953675599,-1.440050193,-0.566114264,-0.9475111420000001,0.055067989000000005,0.6846569290000001,0.163238205,0.275605477,0.012410089
4.389020176,7.693944715,7.5870433770000005,1.4670008559999999,4.0668755889999995,-1.133873418,-1.817046411,-1.115955759,0.640714807,0.446519856,0.50639212,0.855152652,0.012959691
8.057855955,1.741455894,0.820263165,5.853537932,3.62427575,-0.5127677039999999,-1.8777266730000002,-1.233781373,0.483192797,0.359584301,0.49478416,0.53558262,-0.028430432999999998
2.6592659430000003,3.353999361,2.287889194,8.091280306,3.3238843989999998,-0.989001172,-1.401769806,-0.9331134209999999,0.084284325,0.15513949400000002,0.93742484,0.47641001899999996,-0.018244316
3.371775912,2.355535412,1.3961065209999999,8.643352522,3.13589958,-1.38841336,-0.6594569060000001,-1.0880293140000001,0.256136753,0.29651348,0.592772579,0.8302408640000001,-0.022809915
1.544644794,5.58486308,4.650869612,4.5395118,4.163194123999999,-0.61594585,-1.99116061,-1.556087664,0.895819368,0.6602787920000001,0.944593625,0.955890373,0.08367646599999999
3.421907374,6.356841918,5.871290716,4.239944855,2.745816115,-1.302064018,-0.87921538,-0.5645367170000001,0.576770797,0.9278145390000001,0.052402577,0.867217091,0.059584026
8.901082514,1.758367569,5.25823525,2.315026834,4.253091094,-1.590122055,-1.211601325,-1.451367715,0.688597327,0.777934621,0.404857129,0.298421698,-0.016295886000000002
8.287955006,5.168392894,8.167058413,8.798277222000001,3.8781131139999996,-1.097620517,-1.9182823119999999,-0.862210285,0.9888491540000001,0.24639973899999998,0.974076933,0.930836916,0.095711796
5.0483331289999995,7.259356966,2.05706322,7.056627054,3.988926186,-1.431762217,-1.335994111,-1.221169859,0.12443566,0.7563086720000001,0.678940724,0.381787721,0.01465963
4.220991758,3.699054561,7.54242657,0.690613907,3.349525083,-0.5647648439999999,-1.5974325180000002,-1.18732772,0.883283435,0.30225714,0.458436798,0.611254558,-0.006401615
4.03232676,8.069244513,0.7374461859999999,1.013884464,4.170149049,-0.9347784859999999,-1.319127115,-1.9162434480000001,0.684912035,0.9111806590000001,0.615400602,0.913698102,-0.029834461
6.043398914,2.168028339,8.176846975,8.098516694,4.279473582,-1.9674991730000002,-0.542351891,-1.769622518,0.765283105,0.918832995,0.8232849170000001,0.218042095,0.045569099999999994
1.9105974469999998,4.319296714,2.472156268,8.508049949,3.929769167,-1.824901642,-0.769205785,-1.335661741,0.41641040100000004,0.978341841,0.050921352999999996,0.4833375,-0.00053276
1.009734952,9.813596496,5.9097046220000005,9.815990382,3.7363552230000003,-0.57914064,-1.223516,-1.933698584,0.48047479299999996,0.74829026,0.755558418,0.20766778100000002,0.021977212000000003
6.498656792999999,5.1287366919999995,8.358640887,5.022862952,4.417044666000001,-1.833907555,-0.9142640540000001,-1.6688730569999999,0.094381318,0.729856721,0.8017664529999999,0.465603208,0.051075857999999995
1.907164989,8.359898392,1.2065843059999999,1.475071543,4.154698371,-0.7967832340000001,-1.369516039,-1.9883990980000001,0.757193309,0.518605412,0.555073935,0.881290427,-0.055692119000000005
9.496300552000001,4.770592204,2.112642082,6.323170206,3.741803066,-1.1215826309999999,-1.290730601,-1.329489835,0.643193431,0.694361627,0.802432747,0.945484703,0.056327703
1.0476872640000001,7.957680261,9.286938876,6.706607217999999,4.275350347,-1.082789905,-1.8391804219999999,-1.35338002,0.417331501,0.811116288,0.834101696,0.758616638,0.062328573
5.780397236000001,1.702436986,3.692586385,8.604043615,4.384373859,-1.316737727,-1.157102155,-1.910533976,0.874237994,0.34520547700000004,0.357789167,0.24350917600000002,0.008662114
5.861081668,4.496602758,2.426700108,6.397368662000001,5.511299963,-1.802101947,-1.71053806,-1.998659956,0.649376133,0.508356836,0.115995352,0.514466471,0.032590687
4.222998121,9.397372042999999,5.380758952000001,9.365356605,3.25475034,-1.827405155,-0.821548754,-0.60579643,0.558270464,0.98673791,0.9275158859999999,0.754314443,0.083491339
7.021362,4.374293638999999,4.775904158,8.838425948,3.3358574610000002,-0.9623917809999999,-1.407626953,-0.9658387270000001,0.711099508,0.625363824,0.46833497,0.895143061,0.072508356
5.594294473,5.654506706,5.55928714,8.502949828,4.60328936,-1.723436765,-1.649982134,-1.229870461,0.854097408,0.966115666,0.635299391,0.251935642,0.08480263199999999
2.95062757,3.397599945,0.7675016840000001,1.0932468929999999,3.772633668,-0.717080942,-1.3623132880000002,-1.6932394380000002,0.133945592,0.286092423,0.265165928,0.170371563,-0.05543674
5.597454683,0.6751457940000001,4.150632068,8.546300554,3.8983520169999997,-1.7187691680000001,-0.833531364,-1.346051486,0.18925547399999998,0.893334706,0.945169503,0.10038854900000001,-0.028903933
3.477349614,3.879044325,1.007496355,3.808175042,3.130588168,-1.5106032280000001,-0.8679742309999999,-0.7520107090000001,0.819672437,0.06747054200000001,0.352081296,0.70477573,-0.004538369
3.483597435,8.914099663,0.9974175479999999,9.360455437,2.706941596,-0.626810833,-0.5506044760000001,-1.529526287,0.9797213509999999,0.78670782,0.529819324,0.7911429529999999,0.033187834
3.142719304,9.585578768,7.250842724,7.002769688,4.1268370910000005,-0.6608873239999999,-1.5654892059999999,-1.900460562,0.106894374,0.186345935,0.141543483,0.554590428,-0.01283252
6.49773484,8.226790708,5.627680043,5.10102664,3.177631434,-0.763088457,-0.543043351,-1.871499627,0.238879662,0.57189311,0.7848980790000001,0.10340328,0.035699041
8.909479124,9.223281763,8.723705638,8.384279586,3.3225716210000003,-0.576806347,-1.772795839,-0.972969436,0.721762795,0.6129272929999999,0.80640752,0.127344209,0.06971547
3.208571454,4.526297963999999,9.431161005,3.098034515,3.9068601239999996,-1.212785665,-1.62059706,-1.0734773990000002,0.870317647,0.387424551,0.979622564,0.824695415,0.035404727999999996
4.072080323,1.577582911,8.55744896,8.213056131,3.925323833,-1.24804745,-1.5661988580000001,-1.111077525,0.978239225,0.642396799,0.439756649,0.43360245700000005,0.01683144
0.990976819,3.142639066,1.10868157,1.221513969,3.303041103,-1.1359255240000001,-1.099007272,-1.0681083059999998,0.247771512,0.965005731,0.139753662,0.420058344,-0.044829524
4.419855211000001,9.378596233,1.041740772,5.106515754,3.998944093,-0.862285028,-1.993535014,-1.143124051,0.742054276,0.719801127,0.42216871200000006,0.24389450399999998,0.007016238
1.986085471,7.92974403,5.869283804,2.535651644,2.50323106,-0.973231133,-0.627513926,-0.902486001,0.13904861,0.47709037600000004,0.059069158,0.401618745,-0.040334385
6.922279411,4.1580096,3.039890703,2.531872403,2.9688234110000002,-1.608110531,-0.644629374,-0.716083507,0.568043781,0.38174061200000003,0.6870856959999999,0.269862771,0.006067175
5.9790153660000005,7.174423608,2.164228164,3.978602622,3.6425211739999996,-1.773446294,-0.569999288,-1.2990755920000001,0.6030103529999999,0.511733259,0.16636430900000002,0.9037595429999999,0.043670294000000005
5.214891071,3.722125058,9.117890317999999,5.261147173,3.9298854530000003,-0.914848188,-1.27315077,-1.741886495,0.852458851,0.7250527990000001,0.8933158259999999,0.659189585,0.080421224
2.274814173,7.88671289,3.2280901589999997,6.834150952999999,4.254831773,-1.84524605,-1.31212755,-1.097458172,0.471752845,0.917222915,0.27091524899999997,0.6580656770000001,0.042107822
7.975380264,3.067116318,5.006557314,3.88882343,2.1565515090000003,-0.51640477,-1.019214563,-0.6209321760000001,0.478358789,0.445657466,0.804004673,0.349053654,0.032397786
4.7852594889999995,2.882216085,3.600114675,0.818844838,3.737720307,-1.33061088,-0.8030392040000001,-1.6040702219999998,0.65329561,0.5335012929999999,0.932019081,0.198125649,0.032045296
9.658040284,0.56845031,5.091399591,3.514942505,2.125266941,-0.6590964970000001,-0.794526408,-0.6716440359999999,0.423190071,0.516197359,0.270608876,0.91345641,-0.0411728
2.641229579,1.119178741,3.27973831,6.698499356,2.562756027,-1.3321148520000001,-0.610010821,-0.620630354,0.164808789,0.154891102,0.7256205240000001,0.995422922,0.018059301
6.635242546000001,4.8456052839999995,7.5576246860000005,5.704877955,2.0713556019999997,-0.500108276,-0.653453363,-0.9177939629999999,0.9611408220000001,0.128866371,0.426213821,0.831986487,0.070909233
5.494340964,8.654810846,8.780505339,6.582952551,2.644267188,-1.3951523540000001,-0.6814941659999999,-0.567620667,0.771796095,0.9168145879999999,0.979729126,0.7969921990000001,0.10282296699999999
0.668979184,0.57461255,7.946720386,8.768701184,3.4551705239999997,-0.7175625929999999,-1.382395838,-1.3552120930000002,0.406037573,0.47588480299999997,0.08160345299999999,0.542979828,-0.028732357000000004
1.781976276,8.723490302,7.476572793,4.697505387,5.2179908180000005,-1.893984357,-1.469306587,-1.854699874,0.976680129,0.5814782079999999,0.25655938100000003,0.8456501590000001,0.016230644
4.53826025,3.358500658,1.6761254819999998,7.719179542999999,4.06112057,-0.524208595,-1.936803351,-1.600108624,0.303554877,0.752701112,0.152983924,0.685393238,0.009984637
1.945465615,7.817655189,0.990591173,0.640151551,2.9976229869999997,-0.507805731,-1.288201102,-1.201616154,0.9424948470000001,0.40775399,0.9666229909999999,0.867505358,-0.06870873400000001
2.9323300210000003,0.649265314,6.3686449970000005,9.498755475,3.643159888,-1.620073087,-1.150912151,-0.87217465,0.324159178,0.42382050200000004,0.18566185899999998,0.188478295,-0.045077822000000003
7.75763876,0.944922631,7.3431455439999995,9.625876339,4.358783978,-1.889955356,-1.6893856219999999,-0.779443,0.28449171100000004,0.17667578899999997,0.184115539,0.296432441,-0.025135427000000002
1.2095332509999999,3.459152538,1.603980445,3.4436083230000003,3.9809278239999997,-0.5789348670000001,-1.596545527,-1.805447431,0.727184004,0.8272192290000001,0.054382779000000006,0.771377117,0.005879886
5.359093772,1.6488713330000002,3.7302224639999997,4.069135677,2.999865443,-0.771796996,-0.775592405,-1.4524760419999998,0.759613979,0.9506791659999999,0.707409959,0.582518643,0.05800141
1.148316553,4.919638297,9.055150035,0.648380397,4.086656832,-0.8744719320000001,-1.488941197,-1.723243702,0.64850277,0.37523915700000005,0.498850664,0.574548423,-0.022469865
2.6819914519999997,6.371870779,1.394022106,5.680321207,4.033620892,-1.907216154,-1.0884637529999999,-1.037940985,0.582705471,0.914112543,0.7530120709999999,0.19010437600000002,0.0071974380000000004
7.800285969,2.957926478,6.393013975,5.247665057,3.015290538,-1.3534348,-1.141260451,-0.520595287,0.481119595,0.7071343840000001,0.722863734,0.45991783299999994,0.05099667099999999
7.0756407139999995,4.6648120639999995,2.300090261,3.474624813,3.2204924139999997,-0.5073293729999999,-1.110910245,-1.6022527969999998,0.252205377,0.62095667,0.8983025590000001,0.9377852390000001,0.048632529
1.024659779,9.083122823,2.414038331,2.576467085,3.725663818,-1.221429387,-1.7563123969999999,-0.7479220329999999,0.633920113,0.205281872,0.462850415,0.28340517600000004,-0.024715297
