0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
731,0.4637483,0.0,0.16826270000000002,0.122449,0.8590971,0.0,0.6964286,0.007142900000000001,0.0392857,0.0909091,0.0,0.9964286,0.275974,0.0819672,0.5,14999
4958,0.4860831,0.1956434,0.0681727,0.062009400000000006,0.9116579,0.0,0.7898904,0.0024361,0.0420219,0.0943188,0.1753959,0.9884287,0.3684501,0.1144279,0.7647059,38700
933,0.43194,0.1886388,0.1822079,0.1943396,0.8199357,0.012861700000000002,0.6666667,0.0072993,0.0364964,0.0927152,0.1654501,0.9951338,0.33774829999999995,0.0633803,0.5,31100
4905,0.46646279999999996,0.013047899999999998,0.1920489,0.111196,0.8839959000000001,0.0022426,0.7580311,0.0010363,0.03575130000000001,0.019806999999999998,0.0119171,0.9963731,0.08633819999999999,0.027906999999999998,0.3333333,64200
103,0.4563107,0.41747570000000006,0.1165049,0.1785714,0.8737864,0.0,0.6842104999999999,0.0,0.0263158,0.15555560000000002,0.2894737,1.0,0.3111111,0.27272729999999995,1.0,21300
6779,0.49771350000000003,0.07803510000000001,0.0678566,0.0417034,0.8777106,0.0,0.7441504,0.004986600000000001,0.0498657,0.05816469999999999,0.06942849999999999,0.9731492,0.2597543,0.10147439999999999,0.2978723,62700
9650,0.47720209999999996,0.0006218,0.1607254,0.1314172,0.8535751,0.011813500000000001,0.6844076,0.0026745000000000002,0.0227334,0.0536573,0.0,0.9895693999999999,0.277145,0.0944245,0.5925925999999999,43400
6146,0.5001627000000001,0.0405142,0.11438330000000001,0.09179689999999999,0.8608851000000001,0.060527199999999996,0.7950461,0.001457,0.024769299999999998,0.041879900000000005,0.0165129,0.9878582,0.11633319999999998,0.08483289999999999,0.5517241,158700
8626,0.5003478,0.0184326,0.0864827,0.0640371,0.9320658000000002,0.0033619,0.826968,0.0058457,0.0315666,0.0506844,0.0183164,0.6262666,0.3644099,0.3432099,0.30645159999999994,103700
9732,0.8957049000000001,0.208693,0.0006165,0.0049261,0.1685162,0.8303535,0.9773755999999999,0.0,0.0022624000000000003,0.011185700000000002,0.16968329999999998,0.9434389000000001,0.3064877,0.1936219,0.0,14999
1029,0.49368320000000004,0.0,0.1943635,0.134357,0.8736638000000001,0.0,0.7108434,0.0024096,0.0192771,0.12997899999999998,0.0,0.9975904000000001,0.2054507,0.0337079,0.6666667,23600
3271,0.4977071,0.0012229,0.0941608,0.09251369999999999,0.9217365,0.0,0.7825679,0.0028116,0.0149953,0.1842508,0.0018744,0.3345829,0.4678899,0.22909090000000001,0.7777778000000001,14999
858,0.462704,0.0,0.2634033,0.1908894,0.7867133000000001,0.0,0.5636364,0.0,0.036363599999999996,0.0767386,0.0,0.9974026,0.294964,0.048543699999999995,0.75,23300
188,0.4787234,0.0,0.2074468,0.1326531,0.9308511,0.0,0.8194444,0.0,0.0,0.19101120000000002,0.0,1.0,0.2808989,0.1875,0.6666667,19400
20446,0.49144090000000007,0.0114937,0.06773939999999999,0.06453160000000001,0.8299423,0.0081679,0.6830169,0.007134699999999999,0.08587080000000001,0.09511180000000001,0.0118486,0.9891706,0.4616094,0.045504699999999995,0.42741940000000006,111700
312,0.4935897,0.0,0.1891026,0.08860760000000001,0.8846154,0.0320513,0.7837838,0.0,0.018018,0.1328125,0.0,0.990991,0.2890625,0.18518520000000002,1.0,26100
104352,0.49600390000000005,0.012170299999999998,0.0903385,0.0666248,0.8657140999999999,0.015878899999999998,0.7602380999999999,0.0044985,0.06783330000000001,0.0346352,0.011465600000000001,0.9354856,0.22595,0.1170645,0.3266332,237600
248,0.516129,0.0,0.2701613,0.1666667,0.8387097,0.0,0.6666667,0.0087719,0.0087719,0.173913,0.0,1.0,0.23913040000000002,0.1,1.0,17000
11948,0.4728825,0.0759123,0.1205223,0.088282,0.6282223000000001,0.18078339999999998,0.5920928000000001,0.0037879,0.1006155,0.0615419,0.0660511,0.9777461999999999,0.4558987,0.040089099999999996,0.32258059999999994,105700
143,0.4965035,0.0,0.1468531,0.1666667,0.8811189,0.0,0.7017544,0.0,0.0,0.18571429999999997,0.0,1.0,0.18571429999999997,0.0625,0.0,15900
979,0.47191009999999994,0.0091931,0.16343210000000002,0.1237911,0.8549540000000001,0.0,0.6944444000000001,0.010101,0.040404,0.043478300000000004,0.0025253,0.9949495,0.2149758,0.06930689999999999,0.3333333,39600
6302,0.4655665,0.1472548,0.1402729,0.10866980000000001,0.8343383,0.0,0.6572643,0.0011592,0.0432767,0.055129599999999994,0.1456723,0.9667697000000001,0.5596933000000001,0.055013900000000004,0.23287670000000002,222000
4842,0.45311850000000004,0.9708798000000001,0.014869899999999998,0.0351208,0.8826931,0.0002065,0.7272727,0.0063131,0.0713384,0.1204886,0.9659091000000001,0.9886364,0.5180455,0.18187920000000002,0.0,82800
20,0.45,0.0,0.4,0.1818182,0.95,0.0,0.8888889000000001,0.0,0.0,0.25,0.0,1.0,0.1666667,0.0,1.0,14999
2127,0.4494593,0.374236,0.17066289999999998,0.176772,0.8622473,0.0023507,0.6800948,0.0035545000000000004,0.0165877,0.0735456,0.3246445,0.9964455,0.3304061,0.1218487,0.6363635999999999,19900
589,0.5144312,0.0,0.1086587,0.048951,0.9168081,0.0,0.7914691999999999,0.0047393,0.014218000000000001,0.06637169999999999,0.0,0.9952607,0.23008850000000003,0.0869565,0.0,38500
848,0.46462259999999994,0.0058962,0.1556604,0.12775330000000001,0.8915094000000001,0.0,0.7378049,0.0030488000000000004,0.0121951,0.0520231,0.0030488000000000004,0.9939024,0.1156069,0.0196078,0.0,45300
2093,0.4830387,0.0019111,0.1825131,0.1524954,0.8170090999999999,0.043956,0.6916355,0.0037453000000000005,0.039950099999999995,0.0384154,0.0012484000000000002,0.9975030999999999,0.272509,0.0576923,1.0,51200
35720,0.48849380000000003,0.0039194,0.09874019999999999,0.06967330000000001,0.9311870000000001,0.0,0.8219245999999999,0.0011574000000000003,0.021990700000000002,0.0310798,0.0033069,0.9832175999999999,0.11951300000000001,0.049423400000000006,0.3,118100
5061,0.4661134,0.0025686999999999997,0.30922740000000004,0.12657290000000002,0.8893499,0.0,0.7684887,0.0009187000000000002,0.0215893,0.0895023,0.0013779999999999999,0.9875976000000001,0.11250519999999999,0.055555600000000004,0.5849057,86000
671,0.4709389,0.0,0.11475410000000001,0.0816901,0.9150521999999999,0.0,0.7848606,0.0039841,0.0079681,0.0839416,0.0,1.0,0.15328470000000002,0.125,0.0,40700
337,0.45994070000000004,0.0326409,0.2344214,0.1263736,0.884273,0.0,0.7720588,0.0147059,0.0294118,0.0810811,0.0294118,1.0,0.2702703,0.14285710000000001,0.0,14999
1014,0.45069030000000004,0.0,0.34911240000000004,0.26570920000000003,0.739645,0.0996055,0.6256158,0.0049261,0.0221675,0.0333333,0.0,1.0,0.3190476,0.0625,0.25,32000
478,0.5020920999999999,0.0,0.1401674,0.10504200000000001,0.8556485,0.0,0.6648649,0.0054053999999999994,0.0324324,0.20600860000000001,0.0,0.9945946,0.3433476,0.1395349,0.75,17600
416,0.43990379999999996,0.0,0.2307692,0.2103004,0.8100961999999999,0.0,0.5842696999999999,0.0,0.022471900000000003,0.11,0.0,0.994382,0.36,0.03508769999999999,0.3333333,22400
797,0.4567127,0.0,0.25972399999999995,0.2401848,0.7427854,0.0614806,0.5811208999999999,0.0029499,0.0324484,0.2893082,0.0,0.9911504000000001,0.39832290000000004,0.07142860000000001,0.5,22600
8031,0.4940854,0.11206569999999999,0.048063800000000004,0.0519321,0.9262855999999999,0.0156892,0.8523719000000001,0.0030361,0.0231499,0.0916925,0.09791269999999999,0.9669829,0.1433988,0.1217712,0.2613636,80000
1745,0.4859599,0.22349570000000005,0.0727794,0.0546265,0.8905443999999999,0.0068768,0.7776,0.0016,0.0496,0.024961,0.2256,0.9776,0.2808112,0.07942239999999999,0.0,58900
211,0.47867299999999996,0.0,0.40284359999999997,0.10909089999999999,0.9146919,0.0,0.8315789000000001,0.0,0.021052599999999998,0.7721823,0.0,1.0,0.45323739999999996,0.14285710000000001,0.6,29100
252,0.5357143,0.0,0.08333330000000001,0.051282100000000004,0.9642857,0.0,0.8732394,0.0,0.0,0.12345679999999999,0.0,0.9859155000000001,0.18518520000000002,0.4,1.0,49600
360,0.5,0.0,0.14722220000000003,0.1333333,0.8666666999999999,0.0,0.6853146999999999,0.0,0.020978999999999998,0.0466667,0.0,1.0,0.18666670000000002,0.08333330000000001,0.0,37800
4206,0.5271041,0.014503100000000001,0.06966239999999999,0.066365,0.839515,0.0023776,0.7138869999999999,0.0062805,0.1165387,0.031102099999999997,0.011165399999999999,0.9127704,0.2292089,0.16183570000000003,0.375,215200
261,0.46360150000000006,0.0,0.6360153000000001,0.1928571,0.7662835,0.0,0.6242038000000001,0.0,0.0127389,0.6762887,0.0,0.9936306,0.6762887,0.0,0.2222222,71300
1190,0.46806720000000007,0.0058823999999999994,0.1361345,0.0900474,0.8915966000000001,0.0,0.7297920999999999,0.0,0.0207852,0.0668103,0.0,0.9907620999999999,0.3469828,0.0322581,0.3333333,500001
54,0.462963,0.0,0.35185190000000005,0.24137929999999996,0.8888889000000001,0.0,0.75,0.0,0.0,0.04,0.0,1.0,0.12,0.0,0.0,15600
1040,0.5076923,0.0,0.0961538,0.0488281,0.9423077,0.0,0.8338558,0.0031348,0.0188088,0.1355014,0.0,1.0,0.2113821,0.3461538,0.6666667,29300
711,0.47398029999999997,0.15893110000000002,0.1265823,0.09893049999999999,0.9127989,0.0,0.7751938,0.0038759999999999997,0.0116279,0.0719424,0.11240309999999999,0.996124,0.3381295,0.08571430000000001,0.0,22000
25968,0.47027109999999994,0.11652799999999999,0.14159739999999998,0.1150771,0.7852357,0.0375847,0.6308779999999999,0.004802000000000001,0.039865899999999996,0.0709596,0.0964936,0.9957415999999999,0.3925926,0.047918300000000004,0.4712644,45400
768,0.48177079999999994,0.0,0.1731771,0.1256281,0.8606771000000001,0.0,0.6735395000000001,0.0068728999999999995,0.030927800000000002,0.0761905,0.0,0.9896906999999999,0.24126979999999998,0.1294118,1.0,25600
160,0.48125,0.0,0.125,0.1325301,0.85625,0.0,0.6507937,0.0,0.015872999999999998,0.38235290000000005,0.0,0.9841270000000001,0.254902,0.14285710000000001,0.0,31900
544,0.4871324000000001,0.0,0.1378676,0.0896057,0.8878676,0.0,0.7476189999999999,0.0047619,0.0285714,0.0869565,0.0,0.9904761999999999,0.26521740000000005,0.10869569999999999,1.0,24100
693,0.4776335,0.0,0.2236652,0.1850829,0.8253968,0.023088,0.6607143,0.0035713999999999997,0.0285714,0.0443686,0.0,0.9964286,0.31740609999999997,0.0851064,0.0,27400
1626,0.4600246,0.0129151,0.1666667,0.1537585,0.8708486999999999,0.0,0.704893,0.0045872,0.0198777,0.041055699999999994,0.0122324,0.9984709,0.31671550000000004,0.0426357,0.6666667,34400
37960,0.5019231,0.0383298,0.0652792,0.0491881,0.7626976,0.0040306,0.5846978,0.008556,0.10741110000000001,0.0708076,0.031146100000000003,0.9718084000000001,0.5351178000000001,0.0532243,0.1904762,84200
3359,0.4787139,0.09169400000000001,0.09764810000000002,0.0913764,0.8740697000000001,0.0,0.7328819000000001,0.0030098000000000004,0.044394300000000005,0.0757997,0.0790068,0.9909707,0.3289291,0.0607375,0.47368420000000006,62300
1007,0.46077460000000003,0.0,0.2909633,0.21546959999999998,0.7686196999999999,0.05958290000000001,0.6287703,0.0,0.025522,0.1943925,0.0,0.9930394,0.3551402,0.016393400000000002,1.0,25100
920,0.4695652,0.3358696,0.1597826,0.1782787,0.8891304,0.0,0.7282609,0.0,0.0027174,0.10243900000000002,0.28532609999999997,1.0,0.2682927,0.08333330000000001,0.3529412,21700
7899,0.4903152,0.0097481,0.1005191,0.08271239999999999,0.9501203000000001,0.0,0.875717,0.00038239999999999997,0.023709400000000002,0.0286033,0.0068834000000000005,0.9759082,0.0690936,0.10891089999999999,0.2083333,180200
825,0.49939390000000006,0.0,0.1466667,0.1065375,0.8581818000000001,0.0121212,0.7,0.0030303,0.018181799999999998,0.15384620000000002,0.0,1.0,0.2512821,0.0972222,0.3,21000
1603,0.4828447,0.0012477,0.14784779999999997,0.09047039999999999,0.9145351999999999,0.0,0.7878261,0.0017390999999999997,0.026087,0.0511551,0.0017390999999999997,0.9947826,0.0594059,0.057971,0.07142860000000001,90100
215,0.5023255999999999,0.0,0.3813953,0.1214953,0.8093023,0.0,0.6952381,0.0095238,0.0761905,0.3092105,0.0,1.0,0.3815789,0.0,0.0,60900
167,0.5149701,0.0,0.1317365,0.25925929999999997,0.8383234,0.0,0.6857143,0.0,0.057142899999999996,0.1954023,0.0,1.0,0.2183908,0.0,1.0,31300
1027,0.4888023,0.0048685,0.2317429,0.1142857,0.8519960999999999,0.0,0.7142857,0.0113379,0.049886599999999996,0.16792449999999998,0.0045351,0.9909296999999999,0.3377358,0.1,0.4444444,38900
11785,0.49529059999999997,0.0065337,0.0955452,0.0470746,0.8980059000000001,0.0039033,0.8079548000000001,0.0056484,0.0647211,0.10016939999999999,0.006119100000000001,0.9750530000000001,0.23803470000000002,0.0891393,0.29069770000000006,62500
334,0.505988,0.12574849999999999,0.1077844,0.0666667,0.9191617,0.0,0.8017241,0.0,0.0344828,0.0252101,0.0775862,1.0,0.1680672,0.2105263,1.0,36300
1050,0.46857139999999997,0.0009524,0.267619,0.1523297,0.8466667,0.007619,0.7006508,0.0021691999999999996,0.0281996,0.5069519,0.0,0.9934924,0.29732620000000004,0.0761905,0.7692308000000001,44600
3356,0.4356377,0.19129920000000003,0.1924911,0.1895459,0.8414779,0.0214541,0.6802720999999999,0.005291,0.018140599999999996,0.08252430000000001,0.15797429999999998,0.9992440999999999,0.37447990000000003,0.1176471,0.2608696,27700
1074,0.47672250000000005,0.009311,0.1089385,0.09252669999999999,0.8957169,0.0,0.7692308000000001,0.005128199999999999,0.041025599999999995,0.025,0.005128199999999999,0.9923076999999999,0.1425,0.12162160000000001,1.0,163700
139,0.45323739999999996,0.0,0.15827339999999998,0.1052632,0.9064747999999999,0.0,0.7884614999999999,0.0,0.0192308,0.07142860000000001,0.0,1.0,0.1964286,0.25,0.0,24400
157,0.4713376,0.0,0.22929940000000001,0.1204819,0.8853503,0.0,0.7619048,0.015872999999999998,0.015872999999999998,0.0869565,0.0,0.9841270000000001,0.14492750000000001,0.3333333,0.0,16800
112,0.4375,0.0,0.1875,0.2222222,0.8125,0.0,0.6,0.0,0.02,0.1525424,0.0,1.0,0.38983049999999997,0.14285710000000001,0.0,14999
1235,0.49554659999999995,0.0008097000000000001,0.22024290000000002,0.1701445,0.7975709,0.05910930000000001,0.6837607,0.012820500000000002,0.0384615,0.0677291,0.0021368000000000003,0.982906,0.35856570000000004,0.07692310000000001,0.5,34200
1566,0.4272031,0.15644960000000002,0.26181350000000003,0.23188409999999998,0.7381865,0.09514689999999999,0.6232339,0.0062794,0.0188383,0.10281689999999999,0.1381476,0.9984301,0.3915493,0.0860656,0.6666667,34800
1526,0.47903009999999996,0.0,0.2385321,0.1786164,0.8171691,0.0406291,0.6677165,0.0,0.0094488,0.1838046,0.0,0.9748030999999999,0.29177379999999997,0.07096770000000001,0.6956521999999999,21100
