0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
163.0,77.0,76.0,73.0,96.0,63.0,16.0,2.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
87.0,77.0,76.0,81.0,150.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0
71.0,77.0,92.0,112.0,94.0,0.0,0.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,77.0,76.0,71.0,94.0,32.0,14.0,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,81.0,83.0,71.0,94.0,6.0,56.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
53.0,106.0,76.0,71.0,94.0,3.0,7.0,2.0,0.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,93.0,85.0,74.0,94.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
18.0,92.0,136.0,72.0,95.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,81.0,76.0,71.0,94.0,0.0,0.0,24.0,25.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
35.0,135.0,76.0,71.0,94.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,116.0,76.0,71.0,94.0,0.0,2.0,0.0,0.0,18.0,44.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,77.0,76.0,71.0,94.0,0.0,8.0,74.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,96.0,76.0,71.0,94.0,2.0,1.0,0.0,31.0,47.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,106.0,78.0,71.0,94.0,0.0,31.0,31.0,0.0,0.0,0.0,19.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
82.0,133.0,76.0,74.0,94.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
123.0,136.0,120.0,71.0,94.0,0.0,0.0,0.0,16.0,63.0,2.0,75.0,0.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,108.0,109.0,71.0,94.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,122.0,97.0,94.0,94.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0
75.0,83.0,84.0,161.0,94.0,0.0,0.0,0.0,31.0,31.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0
55.0,77.0,131.0,109.0,94.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,102.0,76.0,71.0,94.0,0.0,28.0,18.0,0.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
23.0,114.0,76.0,71.0,94.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,77.0,79.0,71.0,94.0,0.0,0.0,19.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59.0,94.0,76.0,71.0,94.0,0.0,0.0,0.0,1.0,3.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
106.0,115.0,84.0,74.0,94.0,0.0,0.0,0.0,0.0,42.0,36.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,77.0,76.0,72.0,96.0,0.0,31.0,31.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
78.0,94.0,109.0,71.0,94.0,1.0,3.0,63.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,77.0,76.0,71.0,94.0,16.0,33.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,143.0,76.0,72.0,94.0,0.0,0.0,0.0,1.0,28.0,36.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96.0,90.0,76.0,74.0,94.0,0.0,0.0,10.0,17.0,56.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0
91.0,82.0,76.0,71.0,94.0,0.0,2.0,5.0,3.0,57.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
62.0,147.0,76.0,71.0,94.0,0.0,2.0,19.0,28.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,96.0,76.0,71.0,94.0,3.0,2.0,0.0,1.0,2.0,44.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
61.0,108.0,76.0,71.0,94.0,0.0,2.0,0.0,3.0,0.0,27.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,90.0,88.0,87.0,94.0,0.0,19.0,2.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,80.0
46.0,91.0,138.0,72.0,94.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,95.0,79.0,71.0,94.0,0.0,42.0,5.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
71.0,98.0,103.0,79.0,95.0,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
128.0,108.0,76.0,71.0,94.0,1.0,1.0,0.0,32.0,22.0,68.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,77.0,138.0,102.0,94.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,82.0,76.0,71.0,94.0,0.0,31.0,31.0,46.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,81.0,76.0,71.0,95.0,2.0,0.0,0.0,0.0,89.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106.0,96.0,76.0,71.0,94.0,0.0,2.0,7.0,57.0,8.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,77.0,78.0,78.0,95.0,0.0,0.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,100.0
58.0,77.0,76.0,71.0,94.0,0.0,0.0,1.0,1.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60.0,88.0,76.0,76.0,96.0,0.0,0.0,0.0,0.0,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,100.0
112.0,88.0,76.0,71.0,94.0,0.0,1.0,7.0,41.0,21.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,132.0,76.0,71.0,94.0,0.0,0.0,0.0,3.0,4.0,74.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,80.0,83.0,71.0,94.0,2.0,0.0,0.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
92.0,106.0,76.0,71.0,94.0,0.0,0.0,0.0,0.0,23.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,77.0,76.0,81.0,95.0,0.0,45.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,100.0
85.0,77.0,76.0,71.0,94.0,1.0,1.0,0.0,66.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
60.0,132.0,77.0,71.0,94.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,21.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,118.0,97.0,71.0,94.0,0.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,77.0,76.0,71.0,94.0,0.0,0.0,1.0,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
99.0,77.0,76.0,71.0,94.0,0.0,5.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,77.0,76.0,71.0,94.0,0.0,13.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,95.0,76.0,71.0,94.0,1.0,95.0,33.0,1.0,0.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,77.0,108.0,102.0,114.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0
13.0,134.0,130.0,71.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,110.0,76.0,73.0,97.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
74.0,81.0,95.0,71.0,94.0,2.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
120.0,108.0,76.0,71.0,94.0,0.0,19.0,44.0,0.0,0.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,82.0,84.0,92.0,94.0,0.0,0.0,0.0,6.0,56.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,1.0,0.0,0.0,0.0,90.0
104.0,87.0,76.0,71.0,94.0,0.0,0.0,0.0,9.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
94.0,103.0,76.0,71.0,94.0,1.0,2.0,14.0,35.0,1.0,13.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
26.0,115.0,76.0,119.0,107.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,1.0,0.0,0.0,0.0
114.0,86.0,76.0,71.0,94.0,0.0,36.0,36.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,109.0,76.0,71.0,94.0,0.0,32.0,15.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
59.0,77.0,76.0,75.0,156.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0
85.0,91.0,76.0,71.0,94.0,0.0,0.0,0.0,5.0,41.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105.0,175.0,76.0,71.0,94.0,0.0,0.0,0.0,25.0,37.0,1.0,60.0,23.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,78.0,76.0,71.0,94.0,28.0,18.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59.0,124.0,76.0,72.0,102.0,0.0,0.0,28.0,18.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
116.0,90.0,76.0,71.0,94.0,0.0,0.0,0.0,19.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,77.0,76.0,71.0,94.0,8.0,71.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,92.0,153.0,85.0,94.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,130.0,136.0,71.0,94.0,7.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,26.0,63.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,77.0,91.0,153.0,94.0,0.0,0.0,12.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,0.0,0.0
82.0,124.0,76.0,71.0,94.0,0.0,0.0,0.0,0.0,15.0,47.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,113.0,76.0,71.0,94.0,2.0,7.0,1.0,8.0,0.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,103.0,76.0,71.0,106.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
76.0,83.0,92.0,71.0,94.0,0.0,2.0,1.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
97.0,95.0,76.0,71.0,94.0,44.0,19.0,0.0,0.0,0.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,144.0,91.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,6.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
39.0,79.0,76.0,71.0,94.0,4.0,19.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
93.0,77.0,77.0,74.0,94.0,0.0,0.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
75.0,133.0,79.0,71.0,94.0,2.0,1.0,31.0,32.0,0.0,0.0,0.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,77.0,76.0,71.0,94.0,19.0,44.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
18.0,77.0,76.0,77.0,165.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0
145.0,118.0,99.0,71.0,94.0,0.0,0.0,47.0,38.0,56.0,0.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,87.0,76.0,71.0,94.0,0.0,0.0,5.0,0.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
89.0,106.0,111.0,71.0,94.0,0.0,1.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,78.0,76.0,71.0,94.0,0.0,71.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,107.0,110.0,71.0,94.0,0.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,114.0,79.0,71.0,94.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
157.0,77.0,76.0,71.0,94.0,71.0,8.0,8.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,77.0,76.0,71.0,94.0,0.0,52.0,46.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,77.0,79.0,71.0,94.0,6.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24.0,77.0,76.0,123.0,112.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0
57.0,115.0,96.0,71.0,94.0,0.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,93.0,127.0,71.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,77.0,76.0,71.0,94.0,0.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,77.0,76.0,71.0,94.0,15.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
20.0,77.0,128.0,82.0,94.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,77.0,82.0,71.0,94.0,0.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
130.0,77.0,79.0,71.0,94.0,0.0,0.0,0.0,112.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,77.0,76.0,71.0,94.0,0.0,42.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22.0,77.0,86.0,118.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,1.0,0.0,0.0
87.0,120.0,77.0,71.0,94.0,0.0,0.0,24.0,55.0,0.0,0.0,0.0,1.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
70.0,77.0,76.0,71.0,94.0,0.0,7.0,0.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
79.0,77.0,79.0,71.0,94.0,1.0,2.0,4.0,19.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
87.0,95.0,112.0,75.0,104.0,0.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
